feature_id,layer,ranking_metric,rank,metric_value,community,role_label,prompt_idx,prompt_id,prompt_short,level,group_id,cue_label,latent_state_target,correct_answer,is_anchor,is_kw_variant,is_auxiliary,baseline_sign_diff,sign_correct
L20_F117855,20,effect_size,10,0.5625,,,440,p0440,"In electrochemistry, the oxidation state of a metal is determined by the count o",AUX,?,,,proton,False,False,False,1.8747692108154297,True
L20_F24337,20,effect_size,1,1.515625,1.0,α-attr,23,p0023,"Which particle, found in every nucleus, balances the negative charge of orbiting",AUX,?,,,proton,False,False,False,-0.6240963935852051,False
L20_F24337,20,effect_size,2,1.3125,1.0,α-attr,359,p0359,"In radiocarbon dating, the isotope carbon-14 decays to nitrogen-14, gaining a po",AUX,?,,,proton,False,False,False,-0.3631124496459961,False
L20_F24337,20,effect_size,3,1.28125,1.0,α-attr,61,p0061,Carbon-12 has six protons and six neutral nuclear particles in its nucleus. What,AUX,?,,,neutron,False,False,False,6.376859664916992,True
L20_F24337,20,effect_size,4,1.25,1.0,α-attr,119,p0119,"In nuclear fission, uranium-235 absorbs a slow neutral particle and splits into ",AUX,?,,,neutron,False,False,False,5.793112754821777,True
L20_F24337,20,effect_size,5,0.84375,1.0,α-attr,183,p0183,"In mass spectrometry, ions are separated by charge-to-mass ratio; the positive c",AUX,?,,,proton,False,False,False,3.7524142265319824,True
L20_F24337,20,effect_size,6,0.78125,1.0,α-attr,285,p0285,The liquid drop model of the nucleus includes a Coulomb repulsion term and a sym,AUX,?,,,neutron,False,False,False,6.834744453430176,True
L20_F24337,20,effect_size,7,0.6875,1.0,α-attr,405,p0405,"In inverse Compton scattering, a low-energy massless electromagnetic particle ga",AUX,?,,,photon,False,False,False,-0.1388092041015625,False
L20_F24337,20,effect_size,8,0.625,1.0,α-attr,299,p0299,"In nuclear transmutation using a particle accelerator, bombarding a target nucle",AUX,?,,,proton,False,False,False,1.5884408950805664,True
L20_F24337,20,effect_size,9,0.59375,1.0,α-attr,205,p0205,"Unlike the negatively charged beta particle (electron), which particle remains i",AUX,?,,,proton,False,False,False,-0.1468586921691894,False
L20_F24337,20,effect_size,10,0.53125,1.0,α-attr,440,p0440,"In electrochemistry, the oxidation state of a metal is determined by the count o",AUX,?,,,proton,False,False,False,1.8747692108154297,True
L21_F122057,21,effect_size,1,1.875,,,401,p0401,"In nuclear physics, two types of particles make up the nucleus: protons carrying",AUX,?,,,neutron,False,False,False,11.254097938537598,True
L21_F122057,21,effect_size,2,1.6875,,,434,p0434,"Unlike protons (which repel each other via the electromagnetic force), which neu",AUX,?,,,neutron,False,False,False,12.184636116027832,True
L21_F122057,21,effect_size,3,1.65625,,,359,p0359,"In radiocarbon dating, the isotope carbon-14 decays to nitrogen-14, gaining a po",AUX,?,,,proton,False,False,False,-0.3631124496459961,False
L21_F122057,21,effect_size,4,1.5625,,,220,p0220,The nucleus contains two types of nucleons: protons (positive) and which neutral,AUX,?,,,neutron,False,False,False,9.62127923965454,True
L21_F122057,21,effect_size,5,1.5625,,,247,p0247,Which massless particle mediates the electromagnetic force between charged parti,AUX,?,,,photon,False,False,False,0.5027980804443359,True
L21_F122057,21,effect_size,6,1.53125,,,346,p0346,"Unlike the muon (a charged, massive lepton), which massless, chargeless boson ac",AUX,?,,,photon,False,False,False,4.823732376098633,True
L21_F122057,21,effect_size,7,1.53125,,,400,p0400,"Unlike protons and neutrons (which have rest mass), which massless particle is t",AUX,?,,,photon,False,False,False,4.473434448242188,True
L21_F122057,21,effect_size,8,1.5,,,391,p0391,Which massless boson is the mediator of the electromagnetic interaction in the S,AUX,?,,,photon,False,False,False,3.2196531295776367,True
L21_F122057,21,effect_size,9,1.46875,,,209,p0209,The shell model of the nucleus predicts magic numbers for both protons and neutr,AUX,?,,,neutron,False,False,False,8.282240867614746,True
L21_F122057,21,effect_size,10,1.4375,,,422,p0422,"Unlike protons (which cannot be added without changing the element), which neutr",AUX,?,,,neutron,False,False,False,11.907681941986084,True
L21_F144598,21,effect_size,1,1.84375,2.0,α-attr,391,p0391,Which massless boson is the mediator of the electromagnetic interaction in the S,AUX,?,,,photon,False,False,False,3.2196531295776367,True
L21_F144598,21,effect_size,2,1.8125,2.0,α-attr,247,p0247,Which massless particle mediates the electromagnetic force between charged parti,AUX,?,,,photon,False,False,False,0.5027980804443359,True
L21_F144598,21,effect_size,3,1.78125,2.0,α-attr,400,p0400,"Unlike protons and neutrons (which have rest mass), which massless particle is t",AUX,?,,,photon,False,False,False,4.473434448242188,True
L21_F144598,21,effect_size,4,1.75,2.0,α-attr,401,p0401,"In nuclear physics, two types of particles make up the nucleus: protons carrying",AUX,?,,,neutron,False,False,False,11.254097938537598,True
L21_F144598,21,effect_size,5,1.6875,2.0,α-attr,434,p0434,"Unlike protons (which repel each other via the electromagnetic force), which neu",AUX,?,,,neutron,False,False,False,12.184636116027832,True
L21_F144598,21,effect_size,6,1.65625,2.0,α-attr,346,p0346,"Unlike the muon (a charged, massive lepton), which massless, chargeless boson ac",AUX,?,,,photon,False,False,False,4.823732376098633,True
L21_F144598,21,effect_size,7,1.53125,2.0,α-attr,359,p0359,"In radiocarbon dating, the isotope carbon-14 decays to nitrogen-14, gaining a po",AUX,?,,,proton,False,False,False,-0.3631124496459961,False
L21_F144598,21,effect_size,8,1.40625,2.0,α-attr,209,p0209,The shell model of the nucleus predicts magic numbers for both protons and neutr,AUX,?,,,neutron,False,False,False,8.282240867614746,True
L21_F144598,21,effect_size,9,1.375,2.0,α-attr,61,p0061,Carbon-12 has six protons and six neutral nuclear particles in its nucleus. What,AUX,?,,,neutron,False,False,False,6.376859664916992,True
L21_F144598,21,effect_size,10,1.3125,2.0,α-attr,220,p0220,The nucleus contains two types of nucleons: protons (positive) and which neutral,AUX,?,,,neutron,False,False,False,9.62127923965454,True
L21_F15419,21,effect_size,1,1.875,,,401,p0401,"In nuclear physics, two types of particles make up the nucleus: protons carrying",AUX,?,,,neutron,False,False,False,11.254097938537598,True
L21_F15419,21,effect_size,2,1.8125,,,434,p0434,"Unlike protons (which repel each other via the electromagnetic force), which neu",AUX,?,,,neutron,False,False,False,12.184636116027832,True
L21_F15419,21,effect_size,3,1.6875,,,220,p0220,The nucleus contains two types of nucleons: protons (positive) and which neutral,AUX,?,,,neutron,False,False,False,9.62127923965454,True
L21_F15419,21,effect_size,4,1.625,,,359,p0359,"In radiocarbon dating, the isotope carbon-14 decays to nitrogen-14, gaining a po",AUX,?,,,proton,False,False,False,-0.3631124496459961,False
L21_F15419,21,effect_size,5,1.46875,,,247,p0247,Which massless particle mediates the electromagnetic force between charged parti,AUX,?,,,photon,False,False,False,0.5027980804443359,True
L21_F15419,21,effect_size,6,1.46875,,,391,p0391,Which massless boson is the mediator of the electromagnetic interaction in the S,AUX,?,,,photon,False,False,False,3.2196531295776367,True
L21_F15419,21,effect_size,7,1.4375,,,422,p0422,"Unlike protons (which cannot be added without changing the element), which neutr",AUX,?,,,neutron,False,False,False,11.907681941986084,True
L21_F15419,21,effect_size,8,1.40625,,,346,p0346,"Unlike the muon (a charged, massive lepton), which massless, chargeless boson ac",AUX,?,,,photon,False,False,False,4.823732376098633,True
L21_F15419,21,effect_size,9,1.40625,,,400,p0400,"Unlike protons and neutrons (which have rest mass), which massless particle is t",AUX,?,,,photon,False,False,False,4.473434448242188,True
L21_F15419,21,effect_size,10,1.375,,,209,p0209,The shell model of the nucleus predicts magic numbers for both protons and neutr,AUX,?,,,neutron,False,False,False,8.282240867614746,True
L21_F20252,21,effect_size,1,1.96875,2.0,α-attr,391,p0391,Which massless boson is the mediator of the electromagnetic interaction in the S,AUX,?,,,photon,False,False,False,3.2196531295776367,True
L21_F20252,21,effect_size,2,1.875,2.0,α-attr,401,p0401,"In nuclear physics, two types of particles make up the nucleus: protons carrying",AUX,?,,,neutron,False,False,False,11.254097938537598,True
L21_F20252,21,effect_size,3,1.84375,2.0,α-attr,247,p0247,Which massless particle mediates the electromagnetic force between charged parti,AUX,?,,,photon,False,False,False,0.5027980804443359,True
L21_F20252,21,effect_size,4,1.65625,2.0,α-attr,346,p0346,"Unlike the muon (a charged, massive lepton), which massless, chargeless boson ac",AUX,?,,,photon,False,False,False,4.823732376098633,True
L21_F20252,21,effect_size,5,1.65625,2.0,α-attr,400,p0400,"Unlike protons and neutrons (which have rest mass), which massless particle is t",AUX,?,,,photon,False,False,False,4.473434448242188,True
L21_F20252,21,effect_size,6,1.625,2.0,α-attr,209,p0209,The shell model of the nucleus predicts magic numbers for both protons and neutr,AUX,?,,,neutron,False,False,False,8.282240867614746,True
L21_F20252,21,effect_size,7,1.625,2.0,α-attr,359,p0359,"In radiocarbon dating, the isotope carbon-14 decays to nitrogen-14, gaining a po",AUX,?,,,proton,False,False,False,-0.3631124496459961,False
L21_F20252,21,effect_size,8,1.5625,2.0,α-attr,216,p0216,"Unlike the electron (outside the nucleus and negatively charged), which neutral ",AUX,?,,,neutron,False,False,False,5.428051948547363,True
L21_F20252,21,effect_size,9,1.5,2.0,α-attr,220,p0220,The nucleus contains two types of nucleons: protons (positive) and which neutral,AUX,?,,,neutron,False,False,False,9.62127923965454,True
L21_F20252,21,effect_size,10,1.5,2.0,α-attr,422,p0422,"Unlike protons (which cannot be added without changing the element), which neutr",AUX,?,,,neutron,False,False,False,11.907681941986084,True
L21_F27974,21,effect_size,1,1.625,1.0,α-attr,401,p0401,"In nuclear physics, two types of particles make up the nucleus: protons carrying",AUX,?,,,neutron,False,False,False,11.254097938537598,True
L21_F27974,21,effect_size,2,1.5625,1.0,α-attr,247,p0247,Which massless particle mediates the electromagnetic force between charged parti,AUX,?,,,photon,False,False,False,0.5027980804443359,True
L21_F27974,21,effect_size,3,1.53125,1.0,α-attr,359,p0359,"In radiocarbon dating, the isotope carbon-14 decays to nitrogen-14, gaining a po",AUX,?,,,proton,False,False,False,-0.3631124496459961,False
L21_F27974,21,effect_size,4,1.53125,1.0,α-attr,400,p0400,"Unlike protons and neutrons (which have rest mass), which massless particle is t",AUX,?,,,photon,False,False,False,4.473434448242188,True
L21_F27974,21,effect_size,5,1.40625,1.0,α-attr,391,p0391,Which massless boson is the mediator of the electromagnetic interaction in the S,AUX,?,,,photon,False,False,False,3.2196531295776367,True
L21_F27974,21,effect_size,6,1.375,1.0,α-attr,216,p0216,"Unlike the electron (outside the nucleus and negatively charged), which neutral ",AUX,?,,,neutron,False,False,False,5.428051948547363,True
L21_F27974,21,effect_size,7,1.34375,1.0,α-attr,346,p0346,"Unlike the muon (a charged, massive lepton), which massless, chargeless boson ac",AUX,?,,,photon,False,False,False,4.823732376098633,True
L21_F27974,21,effect_size,8,1.265625,1.0,α-attr,23,p0023,"Which particle, found in every nucleus, balances the negative charge of orbiting",AUX,?,,,proton,False,False,False,-0.6240963935852051,False
L21_F27974,21,effect_size,9,1.25,1.0,α-attr,220,p0220,The nucleus contains two types of nucleons: protons (positive) and which neutral,AUX,?,,,neutron,False,False,False,9.62127923965454,True
L21_F27974,21,effect_size,10,1.25,1.0,α-attr,422,p0422,"Unlike protons (which cannot be added without changing the element), which neutr",AUX,?,,,neutron,False,False,False,11.907681941986084,True
L21_F31790,21,effect_size,1,1.75,1.0,α-attr,401,p0401,"In nuclear physics, two types of particles make up the nucleus: protons carrying",AUX,?,,,neutron,False,False,False,11.254097938537598,True
L21_F31790,21,effect_size,2,1.625,1.0,α-attr,247,p0247,Which massless particle mediates the electromagnetic force between charged parti,AUX,?,,,photon,False,False,False,0.5027980804443359,True
L21_F31790,21,effect_size,3,1.625,1.0,α-attr,359,p0359,"In radiocarbon dating, the isotope carbon-14 decays to nitrogen-14, gaining a po",AUX,?,,,proton,False,False,False,-0.3631124496459961,False
L21_F31790,21,effect_size,4,1.59375,1.0,α-attr,400,p0400,"Unlike protons and neutrons (which have rest mass), which massless particle is t",AUX,?,,,photon,False,False,False,4.473434448242188,True
L21_F31790,21,effect_size,5,1.5625,1.0,α-attr,434,p0434,"Unlike protons (which repel each other via the electromagnetic force), which neu",AUX,?,,,neutron,False,False,False,12.184636116027832,True
L21_F31790,21,effect_size,6,1.515625,1.0,α-attr,23,p0023,"Which particle, found in every nucleus, balances the negative charge of orbiting",AUX,?,,,proton,False,False,False,-0.6240963935852051,False
L21_F31790,21,effect_size,7,1.5,1.0,α-attr,391,p0391,Which massless boson is the mediator of the electromagnetic interaction in the S,AUX,?,,,photon,False,False,False,3.2196531295776367,True
L21_F31790,21,effect_size,8,1.5,1.0,α-attr,422,p0422,"Unlike protons (which cannot be added without changing the element), which neutr",AUX,?,,,neutron,False,False,False,11.907681941986084,True
L21_F31790,21,effect_size,9,1.4375,1.0,α-attr,220,p0220,The nucleus contains two types of nucleons: protons (positive) and which neutral,AUX,?,,,neutron,False,False,False,9.62127923965454,True
L21_F31790,21,effect_size,10,1.40625,1.0,α-attr,346,p0346,"Unlike the muon (a charged, massive lepton), which massless, chargeless boson ac",AUX,?,,,photon,False,False,False,4.823732376098633,True
L22_F118125,22,effect_size,1,1.765625,,,23,p0023,"Which particle, found in every nucleus, balances the negative charge of orbiting",AUX,?,,,proton,False,False,False,-0.6240963935852051,False
L22_F118125,22,effect_size,2,0.5,,,335,p0335,"In nuclear fission, a uranium nucleus splits into two smaller nuclei; both conta",AUX,?,,,proton,False,False,False,1.3615689277648926,True
L22_F118125,22,effect_size,3,0.5,,,359,p0359,"In radiocarbon dating, the isotope carbon-14 decays to nitrogen-14, gaining a po",AUX,?,,,proton,False,False,False,-0.3631124496459961,False
L22_F118125,22,effect_size,4,0.375,,,38,p0038,"In muon-catalysed fusion, muons help bring two light nuclei together; the neutra",AUX,?,,,neutron,False,False,False,1.147639274597168,True
L22_F118125,22,effect_size,5,0.3125,,,172,p0172,Radioactive beta-plus emitters convert a nuclear particle into a neutral one; th,AUX,?,,,neutron,False,False,False,3.9513349533081055,True
L22_F118125,22,effect_size,6,0.25,,,136,p0136,"Unlike pions (mesons that mediate nuclear force), which neutral nucleon actually",AUX,?,,,neutron,False,False,False,2.2039289474487305,True
L22_F118125,22,effect_size,7,0.25,,,415,p0415,Charged particle tracks in a bubble chamber curve in a magnetic field; positive ,AUX,?,,,proton,False,False,False,0.3702435493469238,True
L22_F118125,22,effect_size,8,0.1875,,,135,p0135,"In laser-driven inertial confinement fusion, powerful lasers compress a fuel pel",AUX,?,,,proton,False,False,False,1.8050518035888672,True
L22_F118125,22,effect_size,9,0.125,,,161,p0161,"In optical fibres, information is encoded in pulses of massless electromagnetic ",AUX,?,,,photon,False,False,False,1.3522825241088867,True
L22_F118125,22,effect_size,10,0.125,,,435,p0435,Unlike the Kaluza-Klein graviton (hypothetical extra-dimensional massive particl,AUX,?,,,photon,False,False,False,-0.5522003173828125,False
L22_F139040,22,effect_size,1,2.015625,,,23,p0023,"Which particle, found in every nucleus, balances the negative charge of orbiting",AUX,?,,,proton,False,False,False,-0.6240963935852051,False
L22_F139040,22,effect_size,2,0.5625,,,335,p0335,"In nuclear fission, a uranium nucleus splits into two smaller nuclei; both conta",AUX,?,,,proton,False,False,False,1.3615689277648926,True
L22_F139040,22,effect_size,3,0.5,,,359,p0359,"In radiocarbon dating, the isotope carbon-14 decays to nitrogen-14, gaining a po",AUX,?,,,proton,False,False,False,-0.3631124496459961,False
L22_F139040,22,effect_size,4,0.375,,,38,p0038,"In muon-catalysed fusion, muons help bring two light nuclei together; the neutra",AUX,?,,,neutron,False,False,False,1.147639274597168,True
L22_F139040,22,effect_size,5,0.3125,,,136,p0136,"Unlike pions (mesons that mediate nuclear force), which neutral nucleon actually",AUX,?,,,neutron,False,False,False,2.2039289474487305,True
L22_F139040,22,effect_size,6,0.3125,,,172,p0172,Radioactive beta-plus emitters convert a nuclear particle into a neutral one; th,AUX,?,,,neutron,False,False,False,3.9513349533081055,True
L22_F139040,22,effect_size,7,0.21875,,,135,p0135,"In laser-driven inertial confinement fusion, powerful lasers compress a fuel pel",AUX,?,,,proton,False,False,False,1.8050518035888672,True
L22_F139040,22,effect_size,8,0.1875,,,415,p0415,Charged particle tracks in a bubble chamber curve in a magnetic field; positive ,AUX,?,,,proton,False,False,False,0.3702435493469238,True
L22_F139040,22,effect_size,9,0.125,,,435,p0435,Unlike the Kaluza-Klein graviton (hypothetical extra-dimensional massive particl,AUX,?,,,photon,False,False,False,-0.5522003173828125,False
L22_F139040,22,effect_size,10,0.0625,,,43,p0043,"In inverse Compton scattering, a low-energy discrete electromagnetic packet gain",AUX,?,,,photon,False,False,False,-0.2746038436889648,False
L22_F27223,22,effect_size,1,1.890625,,,23,p0023,"Which particle, found in every nucleus, balances the negative charge of orbiting",AUX,?,,,proton,False,False,False,-0.6240963935852051,False
L22_F27223,22,effect_size,2,0.46875,,,335,p0335,"In nuclear fission, a uranium nucleus splits into two smaller nuclei; both conta",AUX,?,,,proton,False,False,False,1.3615689277648926,True
L22_F27223,22,effect_size,3,0.375,,,38,p0038,"In muon-catalysed fusion, muons help bring two light nuclei together; the neutra",AUX,?,,,neutron,False,False,False,1.147639274597168,True
L22_F27223,22,effect_size,4,0.375,,,359,p0359,"In radiocarbon dating, the isotope carbon-14 decays to nitrogen-14, gaining a po",AUX,?,,,proton,False,False,False,-0.3631124496459961,False
L22_F27223,22,effect_size,5,0.3125,,,136,p0136,"Unlike pions (mesons that mediate nuclear force), which neutral nucleon actually",AUX,?,,,neutron,False,False,False,2.2039289474487305,True
L22_F27223,22,effect_size,6,0.3125,,,172,p0172,Radioactive beta-plus emitters convert a nuclear particle into a neutral one; th,AUX,?,,,neutron,False,False,False,3.9513349533081055,True
L22_F27223,22,effect_size,7,0.25,,,135,p0135,"In laser-driven inertial confinement fusion, powerful lasers compress a fuel pel",AUX,?,,,proton,False,False,False,1.8050518035888672,True
L22_F27223,22,effect_size,8,0.1875,,,161,p0161,"In optical fibres, information is encoded in pulses of massless electromagnetic ",AUX,?,,,photon,False,False,False,1.3522825241088867,True
L22_F27223,22,effect_size,9,0.1875,,,415,p0415,Charged particle tracks in a bubble chamber curve in a magnetic field; positive ,AUX,?,,,proton,False,False,False,0.3702435493469238,True
L22_F27223,22,effect_size,10,0.125,,,435,p0435,Unlike the Kaluza-Klein graviton (hypothetical extra-dimensional massive particl,AUX,?,,,photon,False,False,False,-0.5522003173828125,False
L22_F39641,22,effect_size,1,1.765625,2.0,α-attr,23,p0023,"Which particle, found in every nucleus, balances the negative charge of orbiting",AUX,?,,,proton,False,False,False,-0.6240963935852051,False
L22_F39641,22,effect_size,2,0.4375,2.0,α-attr,38,p0038,"In muon-catalysed fusion, muons help bring two light nuclei together; the neutra",AUX,?,,,neutron,False,False,False,1.147639274597168,True
L22_F39641,22,effect_size,3,0.40625,2.0,α-attr,335,p0335,"In nuclear fission, a uranium nucleus splits into two smaller nuclei; both conta",AUX,?,,,proton,False,False,False,1.3615689277648926,True
L22_F39641,22,effect_size,4,0.375,2.0,α-attr,172,p0172,Radioactive beta-plus emitters convert a nuclear particle into a neutral one; th,AUX,?,,,neutron,False,False,False,3.9513349533081055,True
L22_F39641,22,effect_size,5,0.3125,2.0,α-attr,136,p0136,"Unlike pions (mesons that mediate nuclear force), which neutral nucleon actually",AUX,?,,,neutron,False,False,False,2.2039289474487305,True
L22_F39641,22,effect_size,6,0.3125,2.0,α-attr,359,p0359,"In radiocarbon dating, the isotope carbon-14 decays to nitrogen-14, gaining a po",AUX,?,,,proton,False,False,False,-0.3631124496459961,False
L22_F39641,22,effect_size,7,0.21875,2.0,α-attr,135,p0135,"In laser-driven inertial confinement fusion, powerful lasers compress a fuel pel",AUX,?,,,proton,False,False,False,1.8050518035888672,True
L22_F39641,22,effect_size,8,0.125,2.0,α-attr,161,p0161,"In optical fibres, information is encoded in pulses of massless electromagnetic ",AUX,?,,,photon,False,False,False,1.3522825241088867,True
L22_F39641,22,effect_size,9,0.125,2.0,α-attr,415,p0415,Charged particle tracks in a bubble chamber curve in a magnetic field; positive ,AUX,?,,,proton,False,False,False,0.3702435493469238,True
L22_F39641,22,effect_size,10,0.125,2.0,α-attr,435,p0435,Unlike the Kaluza-Klein graviton (hypothetical extra-dimensional massive particl,AUX,?,,,photon,False,False,False,-0.5522003173828125,False
L22_F41906,22,effect_size,1,1.890625,,,23,p0023,"Which particle, found in every nucleus, balances the negative charge of orbiting",AUX,?,,,proton,False,False,False,-0.6240963935852051,False
L22_F41906,22,effect_size,2,0.5625,,,335,p0335,"In nuclear fission, a uranium nucleus splits into two smaller nuclei; both conta",AUX,?,,,proton,False,False,False,1.3615689277648926,True
L22_F41906,22,effect_size,3,0.375,,,38,p0038,"In muon-catalysed fusion, muons help bring two light nuclei together; the neutra",AUX,?,,,neutron,False,False,False,1.147639274597168,True
L22_F41906,22,effect_size,4,0.375,,,359,p0359,"In radiocarbon dating, the isotope carbon-14 decays to nitrogen-14, gaining a po",AUX,?,,,proton,False,False,False,-0.3631124496459961,False
L22_F41906,22,effect_size,5,0.25,,,135,p0135,"In laser-driven inertial confinement fusion, powerful lasers compress a fuel pel",AUX,?,,,proton,False,False,False,1.8050518035888672,True
L22_F41906,22,effect_size,6,0.25,,,136,p0136,"Unlike pions (mesons that mediate nuclear force), which neutral nucleon actually",AUX,?,,,neutron,False,False,False,2.2039289474487305,True
L22_F41906,22,effect_size,7,0.25,,,172,p0172,Radioactive beta-plus emitters convert a nuclear particle into a neutral one; th,AUX,?,,,neutron,False,False,False,3.9513349533081055,True
L22_F41906,22,effect_size,8,0.125,,,161,p0161,"In optical fibres, information is encoded in pulses of massless electromagnetic ",AUX,?,,,photon,False,False,False,1.3522825241088867,True
L22_F41906,22,effect_size,9,0.125,,,415,p0415,Charged particle tracks in a bubble chamber curve in a magnetic field; positive ,AUX,?,,,proton,False,False,False,0.3702435493469238,True
L22_F41906,22,effect_size,10,0.125,,,435,p0435,Unlike the Kaluza-Klein graviton (hypothetical extra-dimensional massive particl,AUX,?,,,photon,False,False,False,-0.5522003173828125,False
L22_F63642,22,effect_size,1,1.890625,,,23,p0023,"Which particle, found in every nucleus, balances the negative charge of orbiting",AUX,?,,,proton,False,False,False,-0.6240963935852051,False
L22_F63642,22,effect_size,2,0.5,,,38,p0038,"In muon-catalysed fusion, muons help bring two light nuclei together; the neutra",AUX,?,,,neutron,False,False,False,1.147639274597168,True
L22_F63642,22,effect_size,3,0.5,,,335,p0335,"In nuclear fission, a uranium nucleus splits into two smaller nuclei; both conta",AUX,?,,,proton,False,False,False,1.3615689277648926,True
L22_F63642,22,effect_size,4,0.4375,,,359,p0359,"In radiocarbon dating, the isotope carbon-14 decays to nitrogen-14, gaining a po",AUX,?,,,proton,False,False,False,-0.3631124496459961,False
L22_F63642,22,effect_size,5,0.3125,,,136,p0136,"Unlike pions (mesons that mediate nuclear force), which neutral nucleon actually",AUX,?,,,neutron,False,False,False,2.2039289474487305,True
L22_F63642,22,effect_size,6,0.3125,,,172,p0172,Radioactive beta-plus emitters convert a nuclear particle into a neutral one; th,AUX,?,,,neutron,False,False,False,3.9513349533081055,True
L22_F63642,22,effect_size,7,0.25,,,135,p0135,"In laser-driven inertial confinement fusion, powerful lasers compress a fuel pel",AUX,?,,,proton,False,False,False,1.8050518035888672,True
L22_F63642,22,effect_size,8,0.1875,,,415,p0415,Charged particle tracks in a bubble chamber curve in a magnetic field; positive ,AUX,?,,,proton,False,False,False,0.3702435493469238,True
L22_F63642,22,effect_size,9,0.125,,,161,p0161,"In optical fibres, information is encoded in pulses of massless electromagnetic ",AUX,?,,,photon,False,False,False,1.3522825241088867,True
L22_F63642,22,effect_size,10,0.0625,,,435,p0435,Unlike the Kaluza-Klein graviton (hypothetical extra-dimensional massive particl,AUX,?,,,photon,False,False,False,-0.5522003173828125,False
L23_F118675,23,effect_size,1,1.953125,,,141,p0141,Positive ions form when an atom loses its outermost negatively charged particle.,AUX,?,,,electron,False,False,False,3.4111814498901367,True
L23_F118675,23,effect_size,2,1.875,,,292,p0292,Unlike dark matter candidates (hypothetical massive particles that feel gravity ,AUX,?,,,photon,False,False,False,5.826063871383667,True
L23_F118675,23,effect_size,3,1.5,,,161,p0161,"In optical fibres, information is encoded in pulses of massless electromagnetic ",AUX,?,,,photon,False,False,False,1.3522825241088867,True
L23_F118675,23,effect_size,4,1.40625,,,403,p0403,"In cyclotron accelerators used in medicine, positively charged nuclear particles",AUX,?,,,proton,False,False,False,1.9650535583496092,True
L23_F118675,23,effect_size,5,1.375,,,181,p0181,Valence shells determine how atoms bond because they contain the outermost negat,AUX,?,,,electron,False,False,False,8.518689632415771,True
L23_F118675,23,effect_size,6,1.3125,,,116,p0116,"While neutrons contribute mass without charge, the particle that balances proton",AUX,?,,,electron,False,False,False,6.762215614318848,True
L23_F118675,23,effect_size,7,1.125,,,359,p0359,"In radiocarbon dating, the isotope carbon-14 decays to nitrogen-14, gaining a po",AUX,?,,,proton,False,False,False,-0.3631124496459961,False
L23_F118675,23,effect_size,8,1.125,,,376,p0376,Ionisation energy is the energy required to remove a negatively charged particle,AUX,?,,,electron,False,False,False,4.853951454162598,True
L23_F118675,23,effect_size,9,1.0625,,,137,p0137,"Unlike the antiproton (which annihilates with protons), which stable positively ",AUX,?,,,proton,False,False,False,2.133547782897949,True
L23_F118675,23,effect_size,10,1.0,,,429,p0429,The outermost shell of an atom determines its reactivity and is filled with nega,AUX,?,,,electron,False,False,False,7.164058208465576,True
L23_F1264,23,effect_size,1,1.75,,,141,p0141,Positive ions form when an atom loses its outermost negatively charged particle.,AUX,?,,,electron,False,False,False,3.4111814498901367,True
L23_F1264,23,effect_size,2,1.6875,,,292,p0292,Unlike dark matter candidates (hypothetical massive particles that feel gravity ,AUX,?,,,photon,False,False,False,5.826063871383667,True
L23_F1264,23,effect_size,3,1.4375,,,181,p0181,Valence shells determine how atoms bond because they contain the outermost negat,AUX,?,,,electron,False,False,False,8.518689632415771,True
L23_F1264,23,effect_size,4,1.40625,,,403,p0403,"In cyclotron accelerators used in medicine, positively charged nuclear particles",AUX,?,,,proton,False,False,False,1.9650535583496092,True
L23_F1264,23,effect_size,5,1.375,,,161,p0161,"In optical fibres, information is encoded in pulses of massless electromagnetic ",AUX,?,,,photon,False,False,False,1.3522825241088867,True
L23_F1264,23,effect_size,6,1.25,,,116,p0116,"While neutrons contribute mass without charge, the particle that balances proton",AUX,?,,,electron,False,False,False,6.762215614318848,True
L23_F1264,23,effect_size,7,1.125,,,376,p0376,Ionisation energy is the energy required to remove a negatively charged particle,AUX,?,,,electron,False,False,False,4.853951454162598,True
L23_F1264,23,effect_size,8,1.0625,,,137,p0137,"Unlike the antiproton (which annihilates with protons), which stable positively ",AUX,?,,,proton,False,False,False,2.133547782897949,True
L23_F1264,23,effect_size,9,1.0,,,359,p0359,"In radiocarbon dating, the isotope carbon-14 decays to nitrogen-14, gaining a po",AUX,?,,,proton,False,False,False,-0.3631124496459961,False
L23_F1264,23,effect_size,10,1.0,,,429,p0429,The outermost shell of an atom determines its reactivity and is filled with nega,AUX,?,,,electron,False,False,False,7.164058208465576,True
L23_F157706,23,effect_size,1,2.1875,,,292,p0292,Unlike dark matter candidates (hypothetical massive particles that feel gravity ,AUX,?,,,photon,False,False,False,5.826063871383667,True
L23_F157706,23,effect_size,2,1.84375,,,141,p0141,Positive ions form when an atom loses its outermost negatively charged particle.,AUX,?,,,electron,False,False,False,3.4111814498901367,True
L23_F157706,23,effect_size,3,1.5,,,161,p0161,"In optical fibres, information is encoded in pulses of massless electromagnetic ",AUX,?,,,photon,False,False,False,1.3522825241088867,True
L23_F157706,23,effect_size,4,1.3125,,,116,p0116,"While neutrons contribute mass without charge, the particle that balances proton",AUX,?,,,electron,False,False,False,6.762215614318848,True
L23_F157706,23,effect_size,5,1.28125,,,403,p0403,"In cyclotron accelerators used in medicine, positively charged nuclear particles",AUX,?,,,proton,False,False,False,1.9650535583496092,True
