experiment_type,prompt_idx,layer,feature_indices,baseline_logit_diff,intervened_logit_diff,effect_size,abs_effect_size,relative_effect,sign_flipped,feature_source,skipped_reason,layer_has_graph_features,feature_id,concept_index,meta.prompt,meta.correct_token,meta.incorrect_token,meta.mode,behaviour,split,model_size,graph_n_prompts,run_id,prep_timestamp,in_common_prompt_set,in_common_layer_set
ablation_zero,18,20,[74959],0.75,0.6875,-0.0625,0.0625,0.0833333322222222,False,graph,,True,L20_F74959,-1,"Tritium decays to helium-3, with atomic number changing from 1 to 2 and mass number remaining 3. Is ", beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,18,20,[93472],0.75,0.6875,-0.0625,0.0625,0.0833333322222222,False,graph,,True,L20_F93472,-1,"Tritium decays to helium-3, with atomic number changing from 1 to 2 and mass number remaining 3. Is ", beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,18,21,[101234],0.75,0.4375,-0.3125,0.3125,0.4166666611111111,False,graph,,True,L21_F101234,-1,"Tritium decays to helium-3, with atomic number changing from 1 to 2 and mass number remaining 3. Is ", beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,18,22,[133148],0.75,0.0625,-0.6875,0.6875,0.9166666544444444,False,graph,,True,L22_F133148,-1,"Tritium decays to helium-3, with atomic number changing from 1 to 2 and mass number remaining 3. Is ", beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,18,22,[110496],0.75,-0.25,-1.0,1.0,1.3333333155555558,True,graph,,True,L22_F110496,-1,"Tritium decays to helium-3, with atomic number changing from 1 to 2 and mass number remaining 3. Is ", beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,18,22,[93236],0.75,0.0,-0.75,0.75,0.9999999866666668,False,graph,,True,L22_F93236,-1,"Tritium decays to helium-3, with atomic number changing from 1 to 2 and mass number remaining 3. Is ", beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,18,23,[83556],0.75,0.0,-0.75,0.75,0.9999999866666668,False,graph,,True,L23_F83556,-1,"Tritium decays to helium-3, with atomic number changing from 1 to 2 and mass number remaining 3. Is ", beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,18,23,[71067],0.75,-0.1875,-0.9375,0.9375,1.2499999833333335,True,graph,,True,L23_F71067,-1,"Tritium decays to helium-3, with atomic number changing from 1 to 2 and mass number remaining 3. Is ", beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,18,24,[60777],0.75,-0.625,-1.375,1.375,1.833333308888889,True,graph,,True,L24_F60777,-1,"Tritium decays to helium-3, with atomic number changing from 1 to 2 and mass number remaining 3. Is ", beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,18,24,[249],0.75,-0.5625,-1.3125,1.3125,1.749999976666667,True,graph,,True,L24_F249,-1,"Tritium decays to helium-3, with atomic number changing from 1 to 2 and mass number remaining 3. Is ", beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,18,24,[52031],0.75,-0.8125,-1.5625,1.5625,2.083333305555556,True,graph,,True,L24_F52031,-1,"Tritium decays to helium-3, with atomic number changing from 1 to 2 and mass number remaining 3. Is ", beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,18,25,[71226],0.75,0.5,-0.25,0.25,0.3333333288888889,False,graph,,True,L25_F71226,-1,"Tritium decays to helium-3, with atomic number changing from 1 to 2 and mass number remaining 3. Is ", beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,18,25,[110282],0.75,0.4375,-0.3125,0.3125,0.4166666611111111,False,graph,,True,L25_F110282,-1,"Tritium decays to helium-3, with atomic number changing from 1 to 2 and mass number remaining 3. Is ", beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,18,25,[106028],0.75,0.375,-0.375,0.375,0.4999999933333334,False,graph,,True,L25_F106028,-1,"Tritium decays to helium-3, with atomic number changing from 1 to 2 and mass number remaining 3. Is ", beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,19,10,[128064],0.75,0.9375,0.1875,0.1875,0.2499999966666667,False,graph,,True,L10_F128064,-1,"A weak-force process changes a down quark to an up quark inside the nucleus, emitting a lepton. Is t", beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,19,10,[35580],0.75,0.875,0.125,0.125,0.1666666644444444,False,graph,,True,L10_F35580,-1,"A weak-force process changes a down quark to an up quark inside the nucleus, emitting a lepton. Is t", beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,19,10,[97799],0.75,1.0,0.25,0.25,0.3333333288888889,False,graph,,True,L10_F97799,-1,"A weak-force process changes a down quark to an up quark inside the nucleus, emitting a lepton. Is t", beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,19,11,[151375],0.75,0.6875,-0.0625,0.0625,0.0833333322222222,False,graph,,True,L11_F151375,-1,"A weak-force process changes a down quark to an up quark inside the nucleus, emitting a lepton. Is t", beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,19,11,[35425],0.75,0.625,-0.125,0.125,0.1666666644444444,False,graph,,True,L11_F35425,-1,"A weak-force process changes a down quark to an up quark inside the nucleus, emitting a lepton. Is t", beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,19,11,[114815],0.75,0.625,-0.125,0.125,0.1666666644444444,False,graph,,True,L11_F114815,-1,"A weak-force process changes a down quark to an up quark inside the nucleus, emitting a lepton. Is t", beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,19,12,[2451],0.75,1.125,0.375,0.375,0.4999999933333334,False,graph,,True,L12_F2451,-1,"A weak-force process changes a down quark to an up quark inside the nucleus, emitting a lepton. Is t", beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,19,13,[57499],0.75,0.6875,-0.0625,0.0625,0.0833333322222222,False,graph,,True,L13_F57499,-1,"A weak-force process changes a down quark to an up quark inside the nucleus, emitting a lepton. Is t", beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,19,14,[24749],0.75,0.5,-0.25,0.25,0.3333333288888889,False,graph,,True,L14_F24749,-1,"A weak-force process changes a down quark to an up quark inside the nucleus, emitting a lepton. Is t", beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,19,14,[140141],0.75,0.5625,-0.1875,0.1875,0.2499999966666667,False,graph,,True,L14_F140141,-1,"A weak-force process changes a down quark to an up quark inside the nucleus, emitting a lepton. Is t", beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,19,15,[15507],0.75,0.75,0.0,0.0,0.0,False,graph,,True,L15_F15507,-1,"A weak-force process changes a down quark to an up quark inside the nucleus, emitting a lepton. Is t", beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,19,16,[14097],0.75,0.5,-0.25,0.25,0.3333333288888889,False,graph,,True,L16_F14097,-1,"A weak-force process changes a down quark to an up quark inside the nucleus, emitting a lepton. Is t", beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,19,16,[46637],0.75,0.5,-0.25,0.25,0.3333333288888889,False,graph,,True,L16_F46637,-1,"A weak-force process changes a down quark to an up quark inside the nucleus, emitting a lepton. Is t", beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,19,16,[82587],0.75,0.5,-0.25,0.25,0.3333333288888889,False,graph,,True,L16_F82587,-1,"A weak-force process changes a down quark to an up quark inside the nucleus, emitting a lepton. Is t", beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,19,17,[6720],0.75,0.375,-0.375,0.375,0.4999999933333334,False,graph,,True,L17_F6720,-1,"A weak-force process changes a down quark to an up quark inside the nucleus, emitting a lepton. Is t", beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,19,17,[153539],0.75,0.375,-0.375,0.375,0.4999999933333334,False,graph,,True,L17_F153539,-1,"A weak-force process changes a down quark to an up quark inside the nucleus, emitting a lepton. Is t", beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,19,18,[100148],0.75,1.0625,0.3125,0.3125,0.4166666611111111,False,graph,,True,L18_F100148,-1,"A weak-force process changes a down quark to an up quark inside the nucleus, emitting a lepton. Is t", beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,19,19,[44438],0.75,0.5625,-0.1875,0.1875,0.2499999966666667,False,graph,,True,L19_F44438,-1,"A weak-force process changes a down quark to an up quark inside the nucleus, emitting a lepton. Is t", beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,19,19,[94584],0.75,0.625,-0.125,0.125,0.1666666644444444,False,graph,,True,L19_F94584,-1,"A weak-force process changes a down quark to an up quark inside the nucleus, emitting a lepton. Is t", beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,19,19,[130590],0.75,0.5625,-0.1875,0.1875,0.2499999966666667,False,graph,,True,L19_F130590,-1,"A weak-force process changes a down quark to an up quark inside the nucleus, emitting a lepton. Is t", beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,19,20,[74959],0.75,0.625,-0.125,0.125,0.1666666644444444,False,graph,,True,L20_F74959,-1,"A weak-force process changes a down quark to an up quark inside the nucleus, emitting a lepton. Is t", beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,19,20,[93472],0.75,0.625,-0.125,0.125,0.1666666644444444,False,graph,,True,L20_F93472,-1,"A weak-force process changes a down quark to an up quark inside the nucleus, emitting a lepton. Is t", beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,19,21,[101234],0.75,0.8125,0.0625,0.0625,0.0833333322222222,False,graph,,True,L21_F101234,-1,"A weak-force process changes a down quark to an up quark inside the nucleus, emitting a lepton. Is t", beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,19,22,[133148],0.75,1.0625,0.3125,0.3125,0.4166666611111111,False,graph,,True,L22_F133148,-1,"A weak-force process changes a down quark to an up quark inside the nucleus, emitting a lepton. Is t", beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,19,22,[110496],0.75,0.8125,0.0625,0.0625,0.0833333322222222,False,graph,,True,L22_F110496,-1,"A weak-force process changes a down quark to an up quark inside the nucleus, emitting a lepton. Is t", beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,19,22,[93236],0.75,0.875,0.125,0.125,0.1666666644444444,False,graph,,True,L22_F93236,-1,"A weak-force process changes a down quark to an up quark inside the nucleus, emitting a lepton. Is t", beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,19,23,[83556],0.75,0.125,-0.625,0.625,0.8333333222222223,False,graph,,True,L23_F83556,-1,"A weak-force process changes a down quark to an up quark inside the nucleus, emitting a lepton. Is t", beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,19,23,[71067],0.75,0.3125,-0.4375,0.4375,0.5833333255555556,False,graph,,True,L23_F71067,-1,"A weak-force process changes a down quark to an up quark inside the nucleus, emitting a lepton. Is t", beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,19,24,[60777],0.75,-0.0625,-0.8125,0.8125,1.083333318888889,True,graph,,True,L24_F60777,-1,"A weak-force process changes a down quark to an up quark inside the nucleus, emitting a lepton. Is t", beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,19,24,[249],0.75,-0.1875,-0.9375,0.9375,1.2499999833333335,True,graph,,True,L24_F249,-1,"A weak-force process changes a down quark to an up quark inside the nucleus, emitting a lepton. Is t", beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,19,24,[52031],0.75,-0.4375,-1.1875,1.1875,1.5833333122222224,True,graph,,True,L24_F52031,-1,"A weak-force process changes a down quark to an up quark inside the nucleus, emitting a lepton. Is t", beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,19,25,[71226],0.75,0.4375,-0.3125,0.3125,0.4166666611111111,False,graph,,True,L25_F71226,-1,"A weak-force process changes a down quark to an up quark inside the nucleus, emitting a lepton. Is t", beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,19,25,[110282],0.75,0.6875,-0.0625,0.0625,0.0833333322222222,False,graph,,True,L25_F110282,-1,"A weak-force process changes a down quark to an up quark inside the nucleus, emitting a lepton. Is t", beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,19,25,[106028],0.75,0.375,-0.375,0.375,0.4999999933333334,False,graph,,True,L25_F106028,-1,"A weak-force process changes a down quark to an up quark inside the nucleus, emitting a lepton. Is t", beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,20,10,[128064],1.90625,2.375,0.46875,0.46875,0.2459016380542865,False,graph,,True,L10_F128064,-1,Phosphorus-32 emits a high-energy electron and transforms into sulfur-32. Is the decay type alpha or, beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,20,10,[35580],1.90625,2.21875,0.3125,0.3125,0.1639344253695243,False,graph,,True,L10_F35580,-1,Phosphorus-32 emits a high-energy electron and transforms into sulfur-32. Is the decay type alpha or, beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,20,10,[97799],1.90625,2.3125,0.40625,0.40625,0.2131147529803816,False,graph,,True,L10_F97799,-1,Phosphorus-32 emits a high-energy electron and transforms into sulfur-32. Is the decay type alpha or, beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,20,11,[151375],1.90625,1.78125,-0.125,0.125,0.0655737701478097,False,graph,,True,L11_F151375,-1,Phosphorus-32 emits a high-energy electron and transforms into sulfur-32. Is the decay type alpha or, beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,20,11,[35425],1.90625,1.96875,0.0625,0.0625,0.0327868850739048,False,graph,,True,L11_F35425,-1,Phosphorus-32 emits a high-energy electron and transforms into sulfur-32. Is the decay type alpha or, beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,20,11,[114815],1.90625,1.96875,0.0625,0.0625,0.0327868850739048,False,graph,,True,L11_F114815,-1,Phosphorus-32 emits a high-energy electron and transforms into sulfur-32. Is the decay type alpha or, beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,20,12,[2451],1.90625,1.9375,0.03125,0.03125,0.0163934425369524,False,graph,,True,L12_F2451,-1,Phosphorus-32 emits a high-energy electron and transforms into sulfur-32. Is the decay type alpha or, beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,20,13,[57499],1.90625,2.0625,0.15625,0.15625,0.0819672126847621,False,graph,,True,L13_F57499,-1,Phosphorus-32 emits a high-energy electron and transforms into sulfur-32. Is the decay type alpha or, beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,20,14,[24749],1.90625,1.78125,-0.125,0.125,0.0655737701478097,False,graph,,True,L14_F24749,-1,Phosphorus-32 emits a high-energy electron and transforms into sulfur-32. Is the decay type alpha or, beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,20,14,[140141],1.90625,1.75,-0.15625,0.15625,0.0819672126847621,False,graph,,True,L14_F140141,-1,Phosphorus-32 emits a high-energy electron and transforms into sulfur-32. Is the decay type alpha or, beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,20,15,[15507],1.90625,1.8125,-0.09375,0.09375,0.0491803276108573,False,graph,,True,L15_F15507,-1,Phosphorus-32 emits a high-energy electron and transforms into sulfur-32. Is the decay type alpha or, beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,20,16,[46637],1.90625,1.5,-0.40625,0.40625,0.2131147529803816,False,graph,,True,L16_F46637,-1,Phosphorus-32 emits a high-energy electron and transforms into sulfur-32. Is the decay type alpha or, beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,20,16,[14097],1.90625,1.59375,-0.3125,0.3125,0.1639344253695243,False,graph,,True,L16_F14097,-1,Phosphorus-32 emits a high-energy electron and transforms into sulfur-32. Is the decay type alpha or, beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,20,16,[82587],1.90625,1.625,-0.28125,0.28125,0.1475409828325719,False,graph,,True,L16_F82587,-1,Phosphorus-32 emits a high-energy electron and transforms into sulfur-32. Is the decay type alpha or, beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,20,17,[153539],1.90625,1.1875,-0.71875,0.71875,0.377049178349906,False,graph,,True,L17_F153539,-1,Phosphorus-32 emits a high-energy electron and transforms into sulfur-32. Is the decay type alpha or, beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,20,17,[6720],1.90625,1.25,-0.65625,0.65625,0.3442622932760011,False,graph,,True,L17_F6720,-1,Phosphorus-32 emits a high-energy electron and transforms into sulfur-32. Is the decay type alpha or, beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,20,18,[100148],1.90625,2.53125,0.625,0.625,0.3278688507390486,False,graph,,True,L18_F100148,-1,Phosphorus-32 emits a high-energy electron and transforms into sulfur-32. Is the decay type alpha or, beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,20,19,[44438],1.90625,1.8125,-0.09375,0.09375,0.0491803276108573,False,graph,,True,L19_F44438,-1,Phosphorus-32 emits a high-energy electron and transforms into sulfur-32. Is the decay type alpha or, beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,20,19,[130590],1.90625,1.75,-0.15625,0.15625,0.0819672126847621,False,graph,,True,L19_F130590,-1,Phosphorus-32 emits a high-energy electron and transforms into sulfur-32. Is the decay type alpha or, beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,20,19,[94584],1.90625,1.8125,-0.09375,0.09375,0.0491803276108573,False,graph,,True,L19_F94584,-1,Phosphorus-32 emits a high-energy electron and transforms into sulfur-32. Is the decay type alpha or, beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,20,20,[74959],1.90625,1.75,-0.15625,0.15625,0.0819672126847621,False,graph,,True,L20_F74959,-1,Phosphorus-32 emits a high-energy electron and transforms into sulfur-32. Is the decay type alpha or, beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,20,20,[93472],1.90625,1.6875,-0.21875,0.21875,0.114754097758667,False,graph,,True,L20_F93472,-1,Phosphorus-32 emits a high-energy electron and transforms into sulfur-32. Is the decay type alpha or, beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,20,21,[101234],1.90625,1.71875,-0.1875,0.1875,0.0983606552217146,False,graph,,True,L21_F101234,-1,Phosphorus-32 emits a high-energy electron and transforms into sulfur-32. Is the decay type alpha or, beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,20,22,[110496],1.90625,0.75,-1.15625,1.15625,0.6065573738672401,False,graph,,True,L22_F110496,-1,Phosphorus-32 emits a high-energy electron and transforms into sulfur-32. Is the decay type alpha or, beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,20,22,[133148],1.90625,1.15625,-0.75,0.75,0.3934426208868584,False,graph,,True,L22_F133148,-1,Phosphorus-32 emits a high-energy electron and transforms into sulfur-32. Is the decay type alpha or, beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,20,22,[93236],1.90625,1.0625,-0.84375,0.84375,0.4426229484977157,False,graph,,True,L22_F93236,-1,Phosphorus-32 emits a high-energy electron and transforms into sulfur-32. Is the decay type alpha or, beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,20,23,[83556],1.90625,0.65625,-1.25,1.25,0.6557377014780973,False,graph,,True,L23_F83556,-1,Phosphorus-32 emits a high-energy electron and transforms into sulfur-32. Is the decay type alpha or, beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,20,23,[71067],1.90625,0.59375,-1.3125,1.3125,0.6885245865520022,False,graph,,True,L23_F71067,-1,Phosphorus-32 emits a high-energy electron and transforms into sulfur-32. Is the decay type alpha or, beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,20,24,[60777],1.90625,0.3125,-1.59375,1.59375,0.8360655693845741,False,graph,,True,L24_F60777,-1,Phosphorus-32 emits a high-energy electron and transforms into sulfur-32. Is the decay type alpha or, beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,20,24,[249],1.90625,0.0,-1.90625,1.90625,0.9999999947540984,False,graph,,True,L24_F249,-1,Phosphorus-32 emits a high-energy electron and transforms into sulfur-32. Is the decay type alpha or, beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,20,24,[52031],1.90625,-0.125,-2.03125,2.03125,1.065573764901908,True,graph,,True,L24_F52031,-1,Phosphorus-32 emits a high-energy electron and transforms into sulfur-32. Is the decay type alpha or, beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,20,25,[71226],1.90625,1.3125,-0.59375,0.59375,0.3114754082020962,False,graph,,True,L25_F71226,-1,Phosphorus-32 emits a high-energy electron and transforms into sulfur-32. Is the decay type alpha or, beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,20,25,[110282],1.90625,1.25,-0.65625,0.65625,0.3442622932760011,False,graph,,True,L25_F110282,-1,Phosphorus-32 emits a high-energy electron and transforms into sulfur-32. Is the decay type alpha or, beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,20,25,[106028],1.90625,1.0,-0.90625,0.90625,0.4754098335716206,False,graph,,True,L25_F106028,-1,Phosphorus-32 emits a high-energy electron and transforms into sulfur-32. Is the decay type alpha or, beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,21,10,[128064],0.5625,1.0625,0.5,0.5,0.88888887308642,False,graph,,True,L10_F128064,-1,"In this decay, Z increases by 1 but A is conserved, and the emitted lepton has negligible rest mass ", beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
