prompt_idx,layer,correct_answer,filter_property,wording_family,candidate_pool,score_electron,score_proton,score_neutron,score_photon,predicted_candidate,matches_correct
66,23,proton,positive_charge_atomic,F3_process_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
67,23,photon,em_quantum,F4_contrast_implicit,"electron,photon,proton",0.0,0.0,0.0,0.0,electron,False
68,23,neutron,neutral_charge_atomic,F2_contextual_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
69,23,photon,em_quantum,F3_process_implicit,"electron,photon,proton",0.0,0.0,0.0,0.0,electron,False
70,23,proton,positive_charge_atomic,F4_contrast_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
71,23,proton,positive_charge_atomic,F2_contextual_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
72,23,electron,negative_charge_atomic,F4_contrast_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,True
73,23,neutron,neutral_charge_atomic,F4_contrast_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
74,23,proton,positive_charge_atomic,F3_process_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
75,23,photon,em_quantum,F4_contrast_implicit,"electron,photon,proton",0.0,0.0,0.0,0.0,electron,False
76,23,neutron,nuclear_stability_provider,F1_direct_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
77,23,photon,em_quantum,F3_process_implicit,"electron,photon,proton",0.0,0.0,0.0,0.0,electron,False
78,23,photon,em_quantum,F3_process_implicit,"electron,photon,proton",0.0,0.0,0.0,0.0,electron,False
79,23,photon,massless_em_mediator,F4_contrast_implicit,"electron,neutron,photon,proton",0.0,0.0,0.0,0.0,electron,False
80,23,neutron,nuclear_stability_provider,F4_contrast_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
81,23,neutron,neutral_charge_atomic,F4_contrast_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
82,23,photon,em_quantum,F2_contextual_implicit,"electron,photon,proton",0.0,0.0,0.0,0.0,electron,False
83,23,neutron,neutral_charge_atomic,F4_contrast_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
84,23,electron,negative_charge_atomic,F4_contrast_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,True
85,23,proton,positive_charge_atomic,F4_contrast_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
86,23,neutron,nuclear_stability_provider,F4_contrast_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
87,23,neutron,neutral_charge_atomic,F3_process_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
88,23,neutron,nuclear_stability_provider,F3_process_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
89,23,proton,positive_charge_atomic,F2_contextual_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
90,23,neutron,neutral_charge_atomic,F4_contrast_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
91,23,photon,em_quantum,F2_contextual_implicit,"electron,photon,proton",0.0,0.0,0.0,0.0,electron,False
92,23,photon,massless_em_mediator,F3_process_implicit,"electron,neutron,photon,proton",0.0,0.0,0.0,0.0,electron,False
93,23,neutron,neutral_charge_atomic,F4_contrast_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
94,23,electron,negative_charge_atomic,F3_process_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,True
95,23,neutron,nuclear_stability_provider,F3_process_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
96,23,photon,massless_em_mediator,F2_contextual_implicit,"electron,neutron,photon,proton",0.0,0.0,0.0,0.0,electron,False
97,23,neutron,neutral_charge_atomic,F4_contrast_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
98,23,electron,negative_charge_atomic,F3_process_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,True
99,23,neutron,neutral_charge_atomic,F2_contextual_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
100,23,proton,positive_charge_atomic,F3_process_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
101,23,proton,positive_charge_atomic,F2_contextual_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
102,23,neutron,nuclear_stability_provider,F4_contrast_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
103,23,proton,positive_charge_atomic,F1_direct_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
104,23,electron,negative_charge_atomic,F2_contextual_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,True
105,23,neutron,neutral_charge_atomic,F3_process_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
106,23,neutron,neutral_charge_atomic,F4_contrast_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
107,23,electron,negative_charge_atomic,F4_contrast_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,True
108,23,neutron,neutral_charge_atomic,F3_process_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
109,23,photon,massless_em_mediator,F2_contextual_implicit,"electron,neutron,photon,proton",0.0,0.0,0.0,0.0,electron,False
110,23,neutron,neutral_charge_atomic,F4_contrast_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
111,23,electron,negative_charge_atomic,F3_process_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,True
112,23,electron,negative_charge_atomic,F2_contextual_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,True
113,23,neutron,nuclear_stability_provider,F2_contextual_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
114,23,neutron,neutral_charge_atomic,F4_contrast_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
115,23,photon,em_quantum,F2_contextual_implicit,"electron,photon,proton",0.0,0.0,0.0,0.0,electron,False
116,23,electron,negative_charge_atomic,F4_contrast_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,True
117,23,electron,negative_charge_atomic,F2_contextual_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,True
118,23,electron,negative_charge_atomic,F4_contrast_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,True
119,23,neutron,neutral_charge_atomic,F3_process_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
120,23,neutron,neutral_charge_atomic,F2_contextual_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
121,23,neutron,nuclear_stability_provider,F2_contextual_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
122,23,photon,em_quantum,F4_contrast_implicit,"electron,photon,proton",0.0,0.0,0.0,0.0,electron,False
123,23,photon,massless_em_mediator,F4_contrast_implicit,"electron,neutron,photon,proton",0.0,0.0,0.0,0.0,electron,False
124,23,neutron,nuclear_stability_provider,F2_contextual_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
125,23,neutron,neutral_charge_atomic,F4_contrast_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
126,23,electron,negative_charge_atomic,F4_contrast_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,True
127,23,photon,em_quantum,F2_contextual_implicit,"electron,photon,proton",0.0,0.0,0.0,0.0,electron,False
128,23,photon,massless_em_mediator,F2_contextual_implicit,"electron,neutron,photon,proton",0.0,0.0,0.0,0.0,electron,False
129,23,electron,negative_charge_atomic,F2_contextual_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,True
130,23,photon,em_quantum,F3_process_implicit,"electron,photon,proton",0.0,0.0,0.0,0.0,electron,False
131,23,neutron,nuclear_stability_provider,F3_process_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
132,23,photon,em_quantum,F2_contextual_implicit,"electron,photon,proton",0.0,0.0,0.0,0.0,electron,False
133,23,neutron,nuclear_stability_provider,F3_process_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
134,23,neutron,neutral_charge_atomic,F2_contextual_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
135,23,proton,positive_charge_atomic,F3_process_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
136,23,neutron,nuclear_stability_provider,F4_contrast_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
137,23,proton,positive_charge_atomic,F4_contrast_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
138,23,neutron,neutral_charge_atomic,F1_direct_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
139,23,electron,negative_charge_atomic,F2_contextual_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,True
140,23,electron,negative_charge_atomic,F3_process_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,True
141,23,electron,negative_charge_atomic,F4_contrast_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,True
142,23,neutron,neutral_charge_atomic,F2_contextual_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
143,23,electron,negative_charge_atomic,F3_process_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,True
144,23,proton,positive_charge_atomic,F4_contrast_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
145,23,photon,em_quantum,F4_contrast_implicit,"electron,photon,proton",0.0,0.0,0.0,0.0,electron,False
146,23,neutron,nuclear_stability_provider,F4_contrast_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
147,23,photon,massless_em_mediator,F4_contrast_implicit,"electron,neutron,photon,proton",0.0,0.0,0.0,0.0,electron,False
148,23,photon,massless_em_mediator,F1_direct_implicit,"electron,neutron,photon,proton",0.0,0.0,0.0,0.0,electron,False
149,23,electron,negative_charge_atomic,F4_contrast_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,True
150,23,proton,positive_charge_atomic,F2_contextual_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
151,23,photon,massless_em_mediator,F2_contextual_implicit,"electron,neutron,photon,proton",0.0,0.0,0.0,0.0,electron,False
152,23,proton,positive_charge_atomic,F2_contextual_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
153,23,neutron,neutral_charge_atomic,F1_direct_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
154,23,neutron,neutral_charge_atomic,F2_contextual_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
155,23,neutron,nuclear_stability_provider,F2_contextual_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
156,23,neutron,neutral_charge_atomic,F3_process_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
157,23,neutron,nuclear_stability_provider,F3_process_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
158,23,neutron,neutral_charge_atomic,F3_process_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
159,23,photon,em_quantum,F3_process_implicit,"electron,photon,proton",0.0,0.0,0.0,0.0,electron,False
160,23,electron,negative_charge_atomic,F3_process_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,True
161,23,photon,massless_em_mediator,F3_process_implicit,"electron,neutron,photon,proton",0.0,0.0,0.0,0.0,electron,False
162,23,photon,massless_em_mediator,F2_contextual_implicit,"electron,neutron,photon,proton",0.0,0.0,0.0,0.0,electron,False
163,23,photon,massless_em_mediator,F3_process_implicit,"electron,neutron,photon,proton",0.0,0.0,0.0,0.0,electron,False
164,23,neutron,neutral_charge_atomic,F3_process_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
165,23,photon,massless_em_mediator,F4_contrast_implicit,"electron,neutron,photon,proton",0.0,0.0,0.0,0.0,electron,False
166,23,neutron,neutral_charge_atomic,F3_process_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
167,23,photon,massless_em_mediator,F4_contrast_implicit,"electron,neutron,photon,proton",0.0,0.0,0.0,0.0,electron,False
168,23,proton,positive_charge_atomic,F2_contextual_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
169,23,electron,negative_charge_atomic,F2_contextual_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,True
170,23,neutron,neutral_charge_atomic,F2_contextual_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
171,23,proton,positive_charge_atomic,F3_process_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
172,23,neutron,neutral_charge_atomic,F3_process_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
173,23,photon,em_quantum,F4_contrast_implicit,"electron,photon,proton",0.0,0.0,0.0,0.0,electron,False
174,23,neutron,nuclear_stability_provider,F3_process_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
175,23,neutron,nuclear_stability_provider,F3_process_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
176,23,photon,massless_em_mediator,F4_contrast_implicit,"electron,neutron,photon,proton",0.0,0.0,0.0,0.0,electron,False
177,23,photon,em_quantum,F3_process_implicit,"electron,photon,proton",0.0,0.0,0.0,0.0,electron,False
178,23,neutron,neutral_charge_atomic,F3_process_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
179,23,photon,massless_em_mediator,F2_contextual_implicit,"electron,neutron,photon,proton",0.0,0.0,0.0,0.0,electron,False
180,23,photon,massless_em_mediator,F2_contextual_implicit,"electron,neutron,photon,proton",0.0,0.0,0.0,0.0,electron,False
181,23,electron,negative_charge_atomic,F2_contextual_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,True
182,23,neutron,nuclear_stability_provider,F4_contrast_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
183,23,proton,positive_charge_atomic,F2_contextual_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
184,23,neutron,neutral_charge_atomic,F4_contrast_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
185,23,electron,negative_charge_atomic,F2_contextual_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,True
186,23,photon,em_quantum,F4_contrast_implicit,"electron,photon,proton",0.0,0.0,0.0,0.0,electron,False
187,23,neutron,neutral_charge_atomic,F1_direct_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
188,23,photon,massless_em_mediator,F2_contextual_implicit,"electron,neutron,photon,proton",0.0,0.0,0.0,0.0,electron,False
189,23,photon,massless_em_mediator,F3_process_implicit,"electron,neutron,photon,proton",0.0,0.0,0.0,0.0,electron,False
190,23,neutron,nuclear_stability_provider,F2_contextual_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
191,23,photon,massless_em_mediator,F1_direct_implicit,"electron,neutron,photon,proton",0.0,0.0,0.0,0.0,electron,False
192,23,proton,positive_charge_atomic,F2_contextual_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
193,23,photon,massless_em_mediator,F3_process_implicit,"electron,neutron,photon,proton",0.0,0.0,0.0,0.0,electron,False
194,23,proton,positive_charge_atomic,F2_contextual_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
195,23,photon,massless_em_mediator,F2_contextual_implicit,"electron,neutron,photon,proton",0.0,0.0,0.0,0.0,electron,False
196,23,neutron,neutral_charge_atomic,F1_direct_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
197,23,neutron,neutral_charge_atomic,F3_process_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
198,23,photon,em_quantum,F2_contextual_implicit,"electron,photon,proton",0.0,0.0,0.0,0.0,electron,False
199,23,electron,negative_charge_atomic,F3_process_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,True
200,23,proton,positive_charge_atomic,F2_contextual_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
201,23,photon,em_quantum,F2_contextual_implicit,"electron,photon,proton",0.0,0.0,0.0,0.0,electron,False
202,23,neutron,neutral_charge_atomic,F3_process_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
203,23,electron,negative_charge_atomic,F4_contrast_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,True
204,23,proton,positive_charge_atomic,F3_process_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
205,23,proton,positive_charge_atomic,F4_contrast_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
206,23,proton,positive_charge_atomic,F4_contrast_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
207,23,neutron,nuclear_stability_provider,F3_process_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
208,23,photon,em_quantum,F3_process_implicit,"electron,photon,proton",0.0,0.0,0.0,0.0,electron,False
209,23,neutron,nuclear_stability_provider,F2_contextual_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
210,23,neutron,nuclear_stability_provider,F2_contextual_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
211,23,proton,positive_charge_atomic,F3_process_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
212,23,photon,massless_em_mediator,F3_process_implicit,"electron,neutron,photon,proton",0.0,0.0,0.0,0.0,electron,False
213,23,photon,em_quantum,F4_contrast_implicit,"electron,photon,proton",0.0,0.0,0.0,0.0,electron,False
214,23,electron,negative_charge_atomic,F4_contrast_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,True
215,23,proton,positive_charge_atomic,F3_process_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
216,23,neutron,neutral_charge_atomic,F4_contrast_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
217,23,neutron,nuclear_stability_provider,F2_contextual_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
218,23,electron,negative_charge_atomic,F1_direct_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,True
219,23,electron,negative_charge_atomic,F2_contextual_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,True
220,23,neutron,neutral_charge_atomic,F4_contrast_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
221,23,photon,massless_em_mediator,F4_contrast_implicit,"electron,neutron,photon,proton",0.0,0.0,0.0,0.0,electron,False
222,23,photon,em_quantum,F3_process_implicit,"electron,photon,proton",0.0,0.0,0.0,0.0,electron,False
223,23,photon,em_quantum,F4_contrast_implicit,"electron,photon,proton",0.0,0.0,0.0,0.0,electron,False
224,23,electron,negative_charge_atomic,F2_contextual_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,True
225,23,photon,em_quantum,F2_contextual_implicit,"electron,photon,proton",0.0,0.0,0.0,0.0,electron,False
226,23,photon,massless_em_mediator,F2_contextual_implicit,"electron,neutron,photon,proton",0.0,0.0,0.0,0.0,electron,False
227,23,photon,massless_em_mediator,F3_process_implicit,"electron,neutron,photon,proton",0.0,0.0,0.0,0.0,electron,False
228,23,photon,em_quantum,F1_direct_implicit,"electron,photon,proton",0.0,0.0,0.0,0.0,electron,False
229,23,proton,positive_charge_atomic,F4_contrast_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
230,23,neutron,nuclear_stability_provider,F4_contrast_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
231,23,photon,em_quantum,F1_direct_implicit,"electron,photon,proton",0.0,0.0,0.0,0.0,electron,False
232,23,proton,positive_charge_atomic,F1_direct_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
233,23,photon,em_quantum,F3_process_implicit,"electron,photon,proton",0.0,0.0,0.0,0.0,electron,False
234,23,photon,em_quantum,F1_direct_implicit,"electron,photon,proton",0.0,0.0,0.0,0.0,electron,False
235,23,photon,massless_em_mediator,F3_process_implicit,"electron,neutron,photon,proton",0.0,0.0,0.0,0.0,electron,False
236,23,electron,negative_charge_atomic,F2_contextual_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,True
237,23,proton,positive_charge_atomic,F3_process_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
238,23,proton,positive_charge_atomic,F3_process_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
239,23,neutron,neutral_charge_atomic,F4_contrast_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
240,23,photon,em_quantum,F2_contextual_implicit,"electron,photon,proton",0.0,0.0,0.0,0.0,electron,False
241,23,proton,positive_charge_atomic,F2_contextual_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
242,23,photon,massless_em_mediator,F2_contextual_implicit,"electron,neutron,photon,proton",0.0,0.0,0.0,0.0,electron,False
243,23,neutron,neutral_charge_atomic,F2_contextual_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
244,23,proton,positive_charge_atomic,F2_contextual_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
245,23,photon,massless_em_mediator,F3_process_implicit,"electron,neutron,photon,proton",0.0,0.0,0.0,0.0,electron,False
246,23,neutron,neutral_charge_atomic,F2_contextual_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
247,23,photon,massless_em_mediator,F1_direct_implicit,"electron,neutron,photon,proton",0.0,0.0,0.0,0.0,electron,False
248,23,photon,massless_em_mediator,F2_contextual_implicit,"electron,neutron,photon,proton",0.0,0.0,0.0,0.0,electron,False
249,23,photon,em_quantum,F4_contrast_implicit,"electron,photon,proton",0.0,0.0,0.0,0.0,electron,False
250,23,photon,massless_em_mediator,F2_contextual_implicit,"electron,neutron,photon,proton",0.0,0.0,0.0,0.0,electron,False
251,23,photon,em_quantum,F3_process_implicit,"electron,photon,proton",0.0,0.0,0.0,0.0,electron,False
252,23,neutron,nuclear_stability_provider,F1_direct_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
253,23,photon,massless_em_mediator,F2_contextual_implicit,"electron,neutron,photon,proton",0.0,0.0,0.0,0.0,electron,False
254,23,neutron,nuclear_stability_provider,F2_contextual_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
255,23,photon,em_quantum,F2_contextual_implicit,"electron,photon,proton",0.0,0.0,0.0,0.0,electron,False
256,23,photon,em_quantum,F2_contextual_implicit,"electron,photon,proton",0.0,0.0,0.0,0.0,electron,False
257,23,proton,positive_charge_atomic,F1_direct_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
258,23,neutron,nuclear_stability_provider,F2_contextual_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
259,23,electron,negative_charge_atomic,F4_contrast_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,True
260,23,electron,negative_charge_atomic,F4_contrast_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,True
261,23,photon,massless_em_mediator,F4_contrast_implicit,"electron,neutron,photon,proton",0.0,0.0,0.0,0.0,electron,False
262,23,neutron,nuclear_stability_provider,F2_contextual_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
263,23,electron,negative_charge_atomic,F3_process_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,True
264,23,photon,massless_em_mediator,F1_direct_implicit,"electron,neutron,photon,proton",0.0,0.0,0.0,0.0,electron,False
265,23,proton,positive_charge_atomic,F3_process_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
266,23,electron,negative_charge_atomic,F2_contextual_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,True
267,23,proton,positive_charge_atomic,F3_process_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
268,23,proton,positive_charge_atomic,F4_contrast_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
269,23,photon,massless_em_mediator,F2_contextual_implicit,"electron,neutron,photon,proton",0.0,0.0,0.0,0.0,electron,False
270,23,neutron,nuclear_stability_provider,F4_contrast_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
271,23,electron,negative_charge_atomic,F1_direct_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,True
272,23,neutron,nuclear_stability_provider,F2_contextual_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
273,23,neutron,neutral_charge_atomic,F1_direct_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
274,23,electron,negative_charge_atomic,F1_direct_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,True
275,23,neutron,nuclear_stability_provider,F3_process_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
276,23,proton,positive_charge_atomic,F1_direct_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
277,23,neutron,neutral_charge_atomic,F2_contextual_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
278,23,photon,massless_em_mediator,F3_process_implicit,"electron,neutron,photon,proton",0.0,0.0,0.0,0.0,electron,False
279,23,photon,massless_em_mediator,F3_process_implicit,"electron,neutron,photon,proton",0.0,0.0,0.0,0.0,electron,False
280,23,photon,em_quantum,F2_contextual_implicit,"electron,photon,proton",0.0,0.0,0.0,0.0,electron,False
281,23,proton,positive_charge_atomic,F4_contrast_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
282,23,electron,negative_charge_atomic,F3_process_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,True
283,23,neutron,nuclear_stability_provider,F2_contextual_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
284,23,proton,positive_charge_atomic,F2_contextual_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
285,23,neutron,nuclear_stability_provider,F2_contextual_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
286,23,photon,massless_em_mediator,F2_contextual_implicit,"electron,neutron,photon,proton",0.0,0.0,0.0,0.0,electron,False
287,23,electron,negative_charge_atomic,F1_direct_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,True
288,23,photon,em_quantum,F4_contrast_implicit,"electron,photon,proton",0.0,0.0,0.0,0.0,electron,False
289,23,proton,positive_charge_atomic,F1_direct_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
290,23,neutron,neutral_charge_atomic,F4_contrast_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
291,23,photon,massless_em_mediator,F2_contextual_implicit,"electron,neutron,photon,proton",0.0,0.0,0.0,0.0,electron,False
292,23,photon,massless_em_mediator,F4_contrast_implicit,"electron,neutron,photon,proton",0.0,0.0,0.0,0.0,electron,False
293,23,photon,massless_em_mediator,F3_process_implicit,"electron,neutron,photon,proton",0.0,0.0,0.0,0.0,electron,False
294,23,photon,massless_em_mediator,F3_process_implicit,"electron,neutron,photon,proton",0.0,0.0,0.0,0.0,electron,False
295,23,photon,massless_em_mediator,F2_contextual_implicit,"electron,neutron,photon,proton",0.0,0.0,0.0,0.0,electron,False
296,23,electron,negative_charge_atomic,F3_process_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,True
297,23,electron,negative_charge_atomic,F1_direct_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,True
298,23,neutron,nuclear_stability_provider,F4_contrast_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
