prompt_idx,prompt_id,prompt_text,prompt_short,level,level_label,group_id,surface_family,cue_type,cue_set,relation_type,concept_route,cue_label,latent_state_target,correct_answer,incorrect_answer,physics_concept,difficulty,inference_steps,wording_variant,semantic_equiv_group,contrastive_pair_id,contrastive_role,is_anchor,is_kw_variant,is_auxiliary,has_alpha_keyword,has_beta_keyword,keyword_free,evidence_completeness,is_uniquely_determining,baseline_sign_diff,sign_correct,hard_correct
348,L3-A2-v07,A nucleus undergoes a decay process. The emitted particle is a mini-nucleus — a bound system of multiple nucleons. Is the decay type alpha or beta?,A nucleus undergoes a decay process. The emitted particle is a mini-nucleus — a ,3,latent_concept,L3-A2,L3-A2,,[],,composite_nuclear_object,composite_nuclear_object,alpha,alpha,beta,alpha_decay,medium,3,7,L3-A2,,,False,False,False,False,False,True,single,True,2.196685791015625,True,True
349,L3-A2-v08,"A nucleus undergoes a decay process. The decay produces a small nuclear cluster as the emitted particle, not a fundamental particle. Is the decay type alpha or beta?",A nucleus undergoes a decay process. The decay produces a small nuclear cluster ,3,latent_concept,L3-A2,L3-A2,,[],,composite_nuclear_object,composite_nuclear_object,alpha,alpha,beta,alpha_decay,medium,3,8,L3-A2,,,False,False,False,False,False,True,single,True,2.0677404403686523,True,True
350,L3-A3-v01,A nucleus undergoes a decay process. The emitted particle is a relatively heavy nuclear fragment compared to a lepton. Is the decay type alpha or beta?,A nucleus undergoes a decay process. The emitted particle is a relatively heavy ,3,latent_concept,L3-A3,L3-A3,,[],,heavy_nuclear_fragment,heavy_nuclear_fragment,alpha,alpha,beta,alpha_decay,medium,3,1,L3-A3,,,False,False,False,False,False,True,single,True,1.5993328094482422,True,True
351,L3-A3-v02,A nucleus undergoes a decay process. The emitted particle is substantially heavier than any lepton. Is the decay type alpha or beta?,A nucleus undergoes a decay process. The emitted particle is substantially heavi,3,latent_concept,L3-A3,L3-A3,,[],,heavy_nuclear_fragment,heavy_nuclear_fragment,alpha,alpha,beta,alpha_decay,medium,3,2,L3-A3,,,False,False,False,False,False,True,single,True,2.011434555053711,True,True
352,L3-A3-v03,"A nucleus undergoes a decay process. The emitted particle is heavy in the nuclear scale, unlike a lepton. Is the decay type alpha or beta?",A nucleus undergoes a decay process. The emitted particle is heavy in the nuclea,3,latent_concept,L3-A3,L3-A3,,[],,heavy_nuclear_fragment,heavy_nuclear_fragment,alpha,alpha,beta,alpha_decay,medium,3,3,L3-A3,,,False,False,False,False,False,True,single,True,1.9455156326293943,True,True
353,L3-A3-v04,"A nucleus undergoes a decay process. The emitted particle has hadronic mass, not leptonic mass. Is the decay type alpha or beta?","A nucleus undergoes a decay process. The emitted particle has hadronic mass, not",3,latent_concept,L3-A3,L3-A3,,[],,heavy_nuclear_fragment,heavy_nuclear_fragment,alpha,alpha,beta,alpha_decay,medium,3,4,L3-A3,,,False,False,False,False,False,True,single,True,1.6966056823730469,True,True
354,L3-A3-v05,A nucleus undergoes a decay process. The emitted particle is much heavier than a beta particle. Is the decay type alpha or beta?,A nucleus undergoes a decay process. The emitted particle is much heavier than a,3,latent_concept,L3-A3,L3-A3,,[],,heavy_nuclear_fragment,heavy_nuclear_fragment,alpha,alpha,beta,alpha_decay,medium,3,5,L3-A3,,,False,False,False,False,False,True,single,True,1.7312030792236328,True,True
355,L3-A3-v06,"A nucleus undergoes a decay process. The emitted particle is a heavy, strongly interacting nuclear fragment. Is the decay type alpha or beta?","A nucleus undergoes a decay process. The emitted particle is a heavy, strongly i",3,latent_concept,L3-A3,L3-A3,,[],,heavy_nuclear_fragment,heavy_nuclear_fragment,alpha,alpha,beta,alpha_decay,medium,3,6,L3-A3,,,False,False,False,False,False,True,single,True,2.1553611755371094,True,True
356,L3-A4-v01,A nucleus undergoes a decay process. The emitted particle has baryon number 4. Is the decay type alpha or beta?,A nucleus undergoes a decay process. The emitted particle has baryon number 4. I,3,latent_concept,L3-A4,L3-A4,,[],,baryon_number_4,baryon_number_4,alpha,alpha,beta,alpha_decay,hard,4,1,L3-A4,,,False,False,False,False,False,True,single,True,1.8299560546875,True,True
357,L3-A4-v02,A nucleus undergoes a decay process. The emitted particle carries a baryon number of 4. Is the decay type alpha or beta?,A nucleus undergoes a decay process. The emitted particle carries a baryon numbe,3,latent_concept,L3-A4,L3-A4,,[],,baryon_number_4,baryon_number_4,alpha,alpha,beta,alpha_decay,hard,4,2,L3-A4,,,False,False,False,False,False,True,single,True,1.6108474731445312,True,True
358,L3-A4-v03,A nucleus undergoes a decay process. The total baryon number of the emitted particle is 4. Is the decay type alpha or beta?,A nucleus undergoes a decay process. The total baryon number of the emitted part,3,latent_concept,L3-A4,L3-A4,,[],,baryon_number_4,baryon_number_4,alpha,alpha,beta,alpha_decay,hard,4,3,L3-A4,,,False,False,False,False,False,True,single,True,1.4465484619140625,True,True
359,L3-A4-v04,A nucleus undergoes a decay process. The emitted particle has four units of baryon number. Is the decay type alpha or beta?,A nucleus undergoes a decay process. The emitted particle has four units of bary,3,latent_concept,L3-A4,L3-A4,,[],,baryon_number_4,baryon_number_4,alpha,alpha,beta,alpha_decay,hard,4,4,L3-A4,,,False,False,False,False,False,True,single,True,1.750009536743164,True,True
360,L3-A4-v05,A nucleus undergoes a decay process. The baryon number carried away by the emitted particle is 4. Is the decay type alpha or beta?,A nucleus undergoes a decay process. The baryon number carried away by the emitt,3,latent_concept,L3-A4,L3-A4,,[],,baryon_number_4,baryon_number_4,alpha,alpha,beta,alpha_decay,hard,4,5,L3-A4,,,False,False,False,False,False,True,single,True,1.1750507354736328,True,True
361,L3-A4-v06,A nucleus undergoes a decay process. The emitted particle has baryon number equal to 4. Is the decay type alpha or beta?,A nucleus undergoes a decay process. The emitted particle has baryon number equa,3,latent_concept,L3-A4,L3-A4,,[],,baryon_number_4,baryon_number_4,alpha,alpha,beta,alpha_decay,hard,4,6,L3-A4,,,False,False,False,False,False,True,single,True,1.756547927856445,True,True
362,L3-B1-v01,A nucleus undergoes a decay process. The emitted particle belongs to the lepton family. Is the decay type alpha or beta?,A nucleus undergoes a decay process. The emitted particle belongs to the lepton ,3,latent_concept,L3-B1,L3-B1,,[],,lepton_family,lepton_family,beta,beta,alpha,beta_decay,medium,3,1,L3-B1,,,False,False,False,False,False,True,single,True,0.4964675903320312,True,False
363,L3-B1-v02,A nucleus undergoes a decay process. The particle released is a lepton. Is the decay type alpha or beta?,A nucleus undergoes a decay process. The particle released is a lepton. Is the d,3,latent_concept,L3-B1,L3-B1,,[],,lepton_family,lepton_family,beta,beta,alpha,beta_decay,medium,3,2,L3-B1,,,False,False,False,False,False,True,single,True,0.5017786026000977,True,True
364,L3-B1-v03,A nucleus undergoes a decay process. The emitted particle is classified as a lepton. Is the decay type alpha or beta?,A nucleus undergoes a decay process. The emitted particle is classified as a lep,3,latent_concept,L3-B1,L3-B1,,[],,lepton_family,lepton_family,beta,beta,alpha,beta_decay,medium,3,3,L3-B1,,,False,False,False,False,False,True,single,True,0.098031997680664,True,False
365,L3-B1-v04,A nucleus undergoes a decay process. The emitted particle is a member of the lepton family of fundamental particles. Is the decay type alpha or beta?,A nucleus undergoes a decay process. The emitted particle is a member of the lep,3,latent_concept,L3-B1,L3-B1,,[],,lepton_family,lepton_family,beta,beta,alpha,beta_decay,medium,3,4,L3-B1,,,False,False,False,False,False,True,single,True,0.3088512420654297,True,False
366,L3-B1-v05,"A nucleus undergoes a decay process. The emitted particle is a lepton, not a hadron. Is the decay type alpha or beta?","A nucleus undergoes a decay process. The emitted particle is a lepton, not a had",3,latent_concept,L3-B1,L3-B1,,[],,lepton_family,lepton_family,beta,beta,alpha,beta_decay,medium,3,5,L3-B1,,,False,False,False,False,False,True,single,True,0.1571187973022461,True,False
367,L3-B1-v06,A nucleus undergoes a decay process. The emitted particle falls into the lepton category of particles. Is the decay type alpha or beta?,A nucleus undergoes a decay process. The emitted particle falls into the lepton ,3,latent_concept,L3-B1,L3-B1,,[],,lepton_family,lepton_family,beta,beta,alpha,beta_decay,medium,3,6,L3-B1,,,False,False,False,False,False,True,single,True,0.4802217483520508,True,False
368,L3-B1-v07,A nucleus undergoes a decay process. The emitted particle is leptonic in nature. Is the decay type alpha or beta?,A nucleus undergoes a decay process. The emitted particle is leptonic in nature.,3,latent_concept,L3-B1,L3-B1,,[],,lepton_family,lepton_family,beta,beta,alpha,beta_decay,medium,3,7,L3-B1,,,False,False,False,False,False,True,single,True,0.2282304763793945,True,False
369,L3-B1-v08,A nucleus undergoes a decay process. The emitted particle is a lepton — it does not participate in the strong interaction. Is the decay type alpha or beta?,A nucleus undergoes a decay process. The emitted particle is a lepton — it does ,3,latent_concept,L3-B1,L3-B1,,[],,lepton_family,lepton_family,beta,beta,alpha,beta_decay,medium,3,8,L3-B1,,,False,False,False,False,False,True,single,True,-0.2285623550415039,False,False
370,L3-B2-v01,A nucleus undergoes a decay process. The emitted particle is the same type of particle as an electron. Is the decay type alpha or beta?,A nucleus undergoes a decay process. The emitted particle is the same type of pa,3,latent_concept,L3-B2,L3-B2,,[],,electron_equivalence,electron_equivalence,beta,beta,alpha,beta_decay,medium,3,1,L3-B2,,,False,False,False,False,False,False,single,True,1.0216856002807615,True,True
371,L3-B2-v02,A nucleus undergoes a decay process. The emitted particle is identical in type to an electron. Is the decay type alpha or beta?,A nucleus undergoes a decay process. The emitted particle is identical in type t,3,latent_concept,L3-B2,L3-B2,,[],,electron_equivalence,electron_equivalence,beta,beta,alpha,beta_decay,medium,3,2,L3-B2,,,False,False,False,False,False,False,single,True,0.4592227935791015,True,False
372,L3-B2-v03,A nucleus undergoes a decay process. The emitted particle belongs to the same particle family as the electron. Is the decay type alpha or beta?,A nucleus undergoes a decay process. The emitted particle belongs to the same pa,3,latent_concept,L3-B2,L3-B2,,[],,electron_equivalence,electron_equivalence,beta,beta,alpha,beta_decay,medium,3,3,L3-B2,,,False,False,False,False,False,False,single,True,0.0780220031738281,True,False
373,L3-B2-v04,A nucleus undergoes a decay process. The emitted particle is an electron or electron-equivalent in its fundamental nature. Is the decay type alpha or beta?,A nucleus undergoes a decay process. The emitted particle is an electron or elec,3,latent_concept,L3-B2,L3-B2,,[],,electron_equivalence,electron_equivalence,beta,beta,alpha,beta_decay,medium,3,4,L3-B2,,,False,False,False,False,False,False,single,True,1.0426883697509766,True,True
374,L3-B2-v05,A nucleus undergoes a decay process. The particle emitted is of the same fundamental kind as the electron. Is the decay type alpha or beta?,A nucleus undergoes a decay process. The particle emitted is of the same fundame,3,latent_concept,L3-B2,L3-B2,,[],,electron_equivalence,electron_equivalence,beta,beta,alpha,beta_decay,medium,3,5,L3-B2,,,False,False,False,False,False,False,single,True,0.2467079162597656,True,False
375,L3-B2-v06,A nucleus undergoes a decay process. The emitted particle is in the same class of particles as an electron. Is the decay type alpha or beta?,A nucleus undergoes a decay process. The emitted particle is in the same class o,3,latent_concept,L3-B2,L3-B2,,[],,electron_equivalence,electron_equivalence,beta,beta,alpha,beta_decay,medium,3,6,L3-B2,,,False,False,False,False,False,False,single,True,0.6754398345947266,True,True
376,L3-B2-v07,A nucleus undergoes a decay process. The emitted particle and the electron share the same fundamental particle classification. Is the decay type alpha or beta?,A nucleus undergoes a decay process. The emitted particle and the electron share,3,latent_concept,L3-B2,L3-B2,,[],,electron_equivalence,electron_equivalence,beta,beta,alpha,beta_decay,medium,3,7,L3-B2,,,False,False,False,False,False,False,single,True,-0.085763931274414,False,False
377,L3-B2-v08,A nucleus undergoes a decay process. The emitted particle is the same species of particle as an electron. Is the decay type alpha or beta?,A nucleus undergoes a decay process. The emitted particle is the same species of,3,latent_concept,L3-B2,L3-B2,,[],,electron_equivalence,electron_equivalence,beta,beta,alpha,beta_decay,medium,3,8,L3-B2,,,False,False,False,False,False,False,single,True,0.864466667175293,True,True
378,L3-B3-v01,A nucleus undergoes a decay process. The emitted particle is not a nuclear fragment; it contains no nucleons. Is the decay type alpha or beta?,A nucleus undergoes a decay process. The emitted particle is not a nuclear fragm,3,latent_concept,L3-B3,L3-B3,,[],,not_nuclear_fragment,not_nuclear_fragment,beta,beta,alpha,beta_decay,medium,3,1,L3-B3,,,False,False,False,False,False,True,single,True,-0.4896373748779297,False,False
379,L3-B3-v02,A nucleus undergoes a decay process. The emitted particle contains no protons or neutrons. Is the decay type alpha or beta?,A nucleus undergoes a decay process. The emitted particle contains no protons or,3,latent_concept,L3-B3,L3-B3,,[],,not_nuclear_fragment,not_nuclear_fragment,beta,beta,alpha,beta_decay,medium,3,2,L3-B3,,,False,False,False,False,False,True,single,True,-0.7140083312988281,False,False
380,L3-B3-v03,A nucleus undergoes a decay process. The emitted particle is not composed of quarks or nucleons. Is the decay type alpha or beta?,A nucleus undergoes a decay process. The emitted particle is not composed of qua,3,latent_concept,L3-B3,L3-B3,,[],,not_nuclear_fragment,not_nuclear_fragment,beta,beta,alpha,beta_decay,medium,3,3,L3-B3,,,False,False,False,False,False,True,single,True,-1.086933135986328,False,False
381,L3-B3-v04,A nucleus undergoes a decay process. The emitted particle is not a hadron; it carries no hadronic matter. Is the decay type alpha or beta?,A nucleus undergoes a decay process. The emitted particle is not a hadron; it ca,3,latent_concept,L3-B3,L3-B3,,[],,not_nuclear_fragment,not_nuclear_fragment,beta,beta,alpha,beta_decay,medium,3,4,L3-B3,,,False,False,False,False,False,True,single,True,-0.53253173828125,False,False
382,L3-B3-v05,"A nucleus undergoes a decay process. Unlike alpha emission, the emitted particle here contains no nucleons at all. Is the decay type alpha or beta?","A nucleus undergoes a decay process. Unlike alpha emission, the emitted particle",3,latent_concept,L3-B3,L3-B3,,[],,not_nuclear_fragment,not_nuclear_fragment,beta,beta,alpha,beta_decay,medium,3,5,L3-B3,,,False,False,False,False,False,True,single,True,0.1117982864379882,True,False
383,L3-B3-v06,A nucleus undergoes a decay process. The emitted particle is not a nuclear cluster — it has no hadronic content. Is the decay type alpha or beta?,A nucleus undergoes a decay process. The emitted particle is not a nuclear clust,3,latent_concept,L3-B3,L3-B3,,[],,not_nuclear_fragment,not_nuclear_fragment,beta,beta,alpha,beta_decay,medium,3,6,L3-B3,,,False,False,False,False,False,True,single,True,-1.0529804229736328,False,False
384,L3-B4-v01,A nucleus undergoes a decay process. The emitted particle belongs to the same family of particles as the muon. Is the decay type alpha or beta?,A nucleus undergoes a decay process. The emitted particle belongs to the same fa,3,latent_concept,L3-B4,L3-B4,,[],,muon_family,muon_family,beta,beta,alpha,beta_decay,hard,4,1,L3-B4,,,False,False,False,False,False,True,single,True,-1.0030651092529297,False,False
385,L3-B4-v02,A nucleus undergoes a decay process. The emitted particle is in the same fundamental class as the muon. Is the decay type alpha or beta?,A nucleus undergoes a decay process. The emitted particle is in the same fundame,3,latent_concept,L3-B4,L3-B4,,[],,muon_family,muon_family,beta,beta,alpha,beta_decay,hard,4,2,L3-B4,,,False,False,False,False,False,True,single,True,-1.1633310317993164,False,False
386,L3-B4-v03,A nucleus undergoes a decay process. The emitted particle and the muon belong to the same particle category. Is the decay type alpha or beta?,A nucleus undergoes a decay process. The emitted particle and the muon belong to,3,latent_concept,L3-B4,L3-B4,,[],,muon_family,muon_family,beta,beta,alpha,beta_decay,hard,4,3,L3-B4,,,False,False,False,False,False,True,single,True,-0.9429912567138672,False,False
387,L3-B4-v04,"A nucleus undergoes a decay process. The emitted particle is of the same type as the muon, differing only in mass. Is the decay type alpha or beta?",A nucleus undergoes a decay process. The emitted particle is of the same type as,3,latent_concept,L3-B4,L3-B4,,[],,muon_family,muon_family,beta,beta,alpha,beta_decay,hard,4,4,L3-B4,,,False,False,False,False,False,True,single,True,-1.1007442474365234,False,False
388,L3-B4-v05,A nucleus undergoes a decay process. The emitted particle shares its particle family classification with the muon. Is the decay type alpha or beta?,A nucleus undergoes a decay process. The emitted particle shares its particle fa,3,latent_concept,L3-B4,L3-B4,,[],,muon_family,muon_family,beta,beta,alpha,beta_decay,hard,4,5,L3-B4,,,False,False,False,False,False,True,single,True,-0.2253789901733398,False,False
389,L3-B4-v06,A nucleus undergoes a decay process. The emitted particle is the same class of particle as the muon. Is the decay type alpha or beta?,A nucleus undergoes a decay process. The emitted particle is the same class of p,3,latent_concept,L3-B4,L3-B4,,[],,muon_family,muon_family,beta,beta,alpha,beta_decay,hard,4,6,L3-B4,,,False,False,False,False,False,True,single,True,-0.5304908752441406,False,False
390,L3-FA-v01,"A nucleus undergoes a decay process. The emitted particle has charge +2e, mass number 4, and contains 2 protons and 2 neutrons. The daughter nucleus has Z−2 and A−4. Is the decay type alpha or beta?","A nucleus undergoes a decay process. The emitted particle has charge +2e, mass n",3,latent_concept,L3-FA,L3-FA,,"['emitted_charge_plus2', 'emitted_mass4', 'emitted_2protons', 'emitted_2neutrons', 'daughter_z_minus2', 'daughter_a_minus4']",,,,alpha,alpha,beta,alpha_decay,easy,1,1,L3-FA,,,True,False,False,False,False,True,full,True,1.424030303955078,True,True
391,L3-FA-v02,"A nucleus undergoes a decay process. A particle with +2e charge and 4 nucleons (2 protons, 2 neutrons) is emitted. The product nucleus has 2 fewer protons and 4 fewer nucleons. Is the decay type alpha or beta?",A nucleus undergoes a decay process. A particle with +2e charge and 4 nucleons (,3,latent_concept,L3-FA,L3-FA,,"['emitted_charge_plus2', 'emitted_mass4', 'emitted_2protons', 'emitted_2neutrons', 'daughter_z_minus2', 'daughter_a_minus4']",,,,alpha,alpha,beta,alpha_decay,easy,1,2,L3-FA,,,True,False,False,False,False,True,full,True,1.1968345642089844,True,True
392,L3-FA-v03,"A nucleus undergoes a decay process. The emitted cluster carries +2 units of electric charge, consists of 2 protons and 2 neutrons, and the daughter nucleus is 2 atomic numbers and 4 mass units lighter. Is the decay type alpha or beta?",A nucleus undergoes a decay process. The emitted cluster carries +2 units of ele,3,latent_concept,L3-FA,L3-FA,,"['emitted_charge_plus2', 'emitted_mass4', 'emitted_2protons', 'emitted_2neutrons', 'daughter_z_minus2', 'daughter_a_minus4']",,,,alpha,alpha,beta,alpha_decay,easy,1,3,L3-FA,,,True,False,False,False,False,True,full,True,0.8501720428466797,True,True
393,L3-FA-v04,"A nucleus undergoes a decay process. The decay emits a doubly positively charged particle of mass number 4 composed of 2 protons and 2 neutrons, leaving a daughter with Z−2 and A−4. Is the decay type alpha or beta?",A nucleus undergoes a decay process. The decay emits a doubly positively charged,3,latent_concept,L3-FA,L3-FA,,"['emitted_charge_plus2', 'emitted_mass4', 'emitted_2protons', 'emitted_2neutrons', 'daughter_z_minus2', 'daughter_a_minus4']",,,,alpha,alpha,beta,alpha_decay,easy,1,4,L3-FA,,,True,False,False,False,False,True,full,True,1.199018478393555,True,True
394,L3-FA-v05,"A nucleus undergoes a decay process. The emitted particle: charge +2e, mass 4, composition 2p+2n. Daughter nucleus: Z−2, A−4. Is the decay type alpha or beta?","A nucleus undergoes a decay process. The emitted particle: charge +2e, mass 4, c",3,latent_concept,L3-FA,L3-FA,,"['emitted_charge_plus2', 'emitted_mass4', 'emitted_2protons', 'emitted_2neutrons', 'daughter_z_minus2', 'daughter_a_minus4']",,,,alpha,alpha,beta,alpha_decay,easy,1,5,L3-FA,,,True,False,False,False,False,True,full,True,1.2977371215820312,True,True
395,L3-FA-v06,"A nucleus undergoes a decay process. A +2e particle with 4 nucleons (proton count 2, neutron count 2) is released; the daughter has 2 fewer protons and 4 fewer nucleons. Is the decay type alpha or beta?",A nucleus undergoes a decay process. A +2e particle with 4 nucleons (proton coun,3,latent_concept,L3-FA,L3-FA,,"['emitted_charge_plus2', 'emitted_mass4', 'emitted_2protons', 'emitted_2neutrons', 'daughter_z_minus2', 'daughter_a_minus4']",,,,alpha,alpha,beta,alpha_decay,easy,1,6,L3-FA,,,True,False,False,False,False,True,full,True,0.9334983825683594,True,True
396,L3-FA-v07,A nucleus undergoes a decay process. The emitted particle has +2e charge and consists of 2 protons and 2 neutrons; the daughter loses 2 protons and 4 nucleons. Is the decay type alpha or beta?,A nucleus undergoes a decay process. The emitted particle has +2e charge and con,3,latent_concept,L3-FA,L3-FA,,"['emitted_charge_plus2', 'emitted_mass4', 'emitted_2protons', 'emitted_2neutrons', 'daughter_z_minus2', 'daughter_a_minus4']",,,,alpha,alpha,beta,alpha_decay,easy,1,7,L3-FA,,,True,False,False,False,False,True,full,True,1.391401290893555,True,True
397,L3-FA-v08,"A nucleus undergoes a decay process. Charge +2e, 4 nucleons, 2 protons, 2 neutrons: that is the emitted particle. The daughter has Z−2 and A−4. Is the decay type alpha or beta?","A nucleus undergoes a decay process. Charge +2e, 4 nucleons, 2 protons, 2 neutro",3,latent_concept,L3-FA,L3-FA,,"['emitted_charge_plus2', 'emitted_mass4', 'emitted_2protons', 'emitted_2neutrons', 'daughter_z_minus2', 'daughter_a_minus4']",,,,alpha,alpha,beta,alpha_decay,easy,1,8,L3-FA,,,True,False,False,False,False,True,full,True,0.8978786468505859,True,True
398,L3-FB-v01,"A nucleus undergoes a decay process. The emitted particle has charge −1e. The daughter nucleus has Z+1 and unchanged mass number. A neutron converts to a proton, and an antineutrino is also emitted. Is the decay type alpha or beta?",A nucleus undergoes a decay process. The emitted particle has charge −1e. The da,3,latent_concept,L3-FB,L3-FB,,"['emitted_charge_minus1', 'daughter_z_plus1', 'daughter_a_unchanged', 'antineutrino_emitted']",,,,beta,beta,alpha,beta_decay,easy,1,1,L3-FB,,,True,False,False,False,False,True,full,True,1.3798303604125977,True,True
399,L3-FB-v02,"A nucleus undergoes a decay process. A particle with charge −1e is emitted. A neutron transforms into a proton, the atomic number increases by 1, the mass number is conserved, and an antineutrino is released. Is the decay type alpha or beta?",A nucleus undergoes a decay process. A particle with charge −1e is emitted. A ne,3,latent_concept,L3-FB,L3-FB,,"['emitted_charge_minus1', 'daughter_z_plus1', 'daughter_a_unchanged', 'antineutrino_emitted']",,,,beta,beta,alpha,beta_decay,easy,1,2,L3-FB,,,True,False,False,False,False,True,full,True,2.1731386184692383,True,True
400,L3-FB-v03,"A nucleus undergoes a decay process. The decay emits a particle of charge −1e accompanied by an antineutrino, a neutron converts to a proton, Z increases by 1, and A remains the same. Is the decay type alpha or beta?",A nucleus undergoes a decay process. The decay emits a particle of charge −1e ac,3,latent_concept,L3-FB,L3-FB,,"['emitted_charge_minus1', 'daughter_z_plus1', 'daughter_a_unchanged', 'antineutrino_emitted']",,,,beta,beta,alpha,beta_decay,easy,1,3,L3-FB,,,True,False,False,False,False,True,full,True,1.775665283203125,True,True
401,L3-FB-v04,"A nucleus undergoes a decay process. The emitted particle carries −1e, the daughter has Z+1 and A unchanged, a neutron has become a proton within the nucleus, and an antineutrino exits the system. Is the decay type alpha or beta?","A nucleus undergoes a decay process. The emitted particle carries −1e, the daugh",3,latent_concept,L3-FB,L3-FB,,"['emitted_charge_minus1', 'daughter_z_plus1', 'daughter_a_unchanged', 'antineutrino_emitted']",,,,beta,beta,alpha,beta_decay,easy,1,4,L3-FB,,,True,False,False,False,False,True,full,True,1.7148799896240234,True,True
402,L3-FB-v05,"A nucleus undergoes a decay process. Charge −1e, Z+1, A unchanged, n→p, antineutrino: the complete description of this decay. Is the decay type alpha or beta?","A nucleus undergoes a decay process. Charge −1e, Z+1, A unchanged, n→p, antineut",3,latent_concept,L3-FB,L3-FB,,"['emitted_charge_minus1', 'daughter_z_plus1', 'daughter_a_unchanged', 'antineutrino_emitted']",,,,beta,beta,alpha,beta_decay,easy,1,5,L3-FB,,,True,False,False,False,False,True,full,True,2.345399856567383,True,True
403,L3-FB-v06,A nucleus undergoes a decay process. A −1e particle and antineutrino are emitted as a neutron converts to a proton; the daughter has Z+1 and A unchanged. Is the decay type alpha or beta?,A nucleus undergoes a decay process. A −1e particle and antineutrino are emitted,3,latent_concept,L3-FB,L3-FB,,"['emitted_charge_minus1', 'daughter_z_plus1', 'daughter_a_unchanged', 'antineutrino_emitted']",,,,beta,beta,alpha,beta_decay,easy,1,6,L3-FB,,,True,False,False,False,False,True,full,True,2.5363311767578125,True,True
404,L3-FB-v07,A nucleus undergoes a decay process. The emitted particle has charge −1e; the daughter has one more proton and the same mass number; a neutron becomes a proton; an antineutrino is released. Is the decay type alpha or beta?,A nucleus undergoes a decay process. The emitted particle has charge −1e; the da,3,latent_concept,L3-FB,L3-FB,,"['emitted_charge_minus1', 'daughter_z_plus1', 'daughter_a_unchanged', 'antineutrino_emitted']",,,,beta,beta,alpha,beta_decay,easy,1,7,L3-FB,,,True,False,False,False,False,True,full,True,1.5181159973144531,True,True
405,L3-FB-v08,"A nucleus undergoes a decay process. Emitted particle: charge −1e. Daughter: Z+1, A unchanged. Process: neutron→proton. Also emitted: antineutrino. Is the decay type alpha or beta?",A nucleus undergoes a decay process. Emitted particle: charge −1e. Daughter: Z+1,3,latent_concept,L3-FB,L3-FB,,"['emitted_charge_minus1', 'daughter_z_plus1', 'daughter_a_unchanged', 'antineutrino_emitted']",,,,beta,beta,alpha,beta_decay,easy,1,8,L3-FB,,,True,False,False,False,False,True,full,True,2.936452865600586,True,True
406,CP-L3-01-v01,A nucleus undergoes a decay process. The emitted particle is identical in composition to the nucleus of a helium atom. Is the decay type alpha or beta?,A nucleus undergoes a decay process. The emitted particle is identical in compos,3,latent_concept,CP-L3-01,CP-L3-01,,[],,,,alpha,alpha,beta,alpha_decay,medium,3,1,CP-L3-01,CP-L3-01,alpha_member,False,False,False,False,False,True,single,True,1.812525749206543,True,True
407,CP-L3-01-v02,A nucleus undergoes a decay process. The emitted particle belongs to the lepton family. Is the decay type alpha or beta?,A nucleus undergoes a decay process. The emitted particle belongs to the lepton ,3,latent_concept,CP-L3-01,CP-L3-01,,[],,,,beta,beta,alpha,beta_decay,medium,3,2,CP-L3-01,CP-L3-01,beta_member,False,False,False,False,False,True,single,True,0.4964675903320312,True,False
408,CP-L3-02-v01,"A nucleus undergoes a decay process. The emitted particle is a composite nuclear object, not an elementary particle. Is the decay type alpha or beta?",A nucleus undergoes a decay process. The emitted particle is a composite nuclear,3,latent_concept,CP-L3-02,CP-L3-02,,[],,,,alpha,alpha,beta,alpha_decay,medium,3,1,CP-L3-02,CP-L3-02,alpha_member,False,False,False,False,False,True,single,True,1.867237091064453,True,True
409,CP-L3-02-v02,A nucleus undergoes a decay process. The emitted particle is the same type of particle as an electron. Is the decay type alpha or beta?,A nucleus undergoes a decay process. The emitted particle is the same type of pa,3,latent_concept,CP-L3-02,CP-L3-02,,[],,,,beta,beta,alpha,beta_decay,medium,3,2,CP-L3-02,CP-L3-02,beta_member,False,False,False,False,False,True,single,True,1.0216856002807615,True,True
410,CP-L3-03-v01,A nucleus undergoes a decay process. The emitted particle is a relatively heavy nuclear fragment. Is the decay type alpha or beta?,A nucleus undergoes a decay process. The emitted particle is a relatively heavy ,3,latent_concept,CP-L3-03,CP-L3-03,,[],,,,alpha,alpha,beta,alpha_decay,medium,3,1,CP-L3-03,CP-L3-03,alpha_member,False,False,False,False,False,True,single,True,1.6697797775268557,True,True
411,CP-L3-03-v02,A nucleus undergoes a decay process. The emitted particle is not a nuclear fragment; it contains no nucleons. Is the decay type alpha or beta?,A nucleus undergoes a decay process. The emitted particle is not a nuclear fragm,3,latent_concept,CP-L3-03,CP-L3-03,,[],,,,beta,beta,alpha,beta_decay,medium,3,2,CP-L3-03,CP-L3-03,beta_member,False,False,False,False,False,True,single,True,-0.4896373748779297,False,False
412,CP-L3-04-v01,A nucleus undergoes a decay process. The emitted particle has baryon number 4. Is the decay type alpha or beta?,A nucleus undergoes a decay process. The emitted particle has baryon number 4. I,3,latent_concept,CP-L3-04,CP-L3-04,,[],,,,alpha,alpha,beta,alpha_decay,medium,3,1,CP-L3-04,CP-L3-04,alpha_member,False,False,False,False,False,True,single,True,1.8299560546875,True,True
