prompt,correct_answer,incorrect_answer,correct_log_prob,incorrect_log_prob,correct_token_len,incorrect_token_len,logprob_diff,logprob_diff_normalized,success,generated,score_method,success_metric,threshold,threshold_metric,prompt_id,behaviour,behaviour_type,physics_concept,concept_index,template_idx,difficulty,answer_format,surface_family,keyword_free,level,level_label,group_id,level_group,cue_type,cue_set,relation_type,concept_route,wording_variant,test_type,abstraction_level,inference_steps,has_alpha_keyword,has_beta_keyword,has_helium_ref,has_electron_ref,has_isotope,keyword_type,semantic_equivalence_group,ic_concept_group,contrastive_pair_id,contrastive_role,is_anchor,is_kw_variant,is_auxiliary,prompt_format,evidence_completeness,is_uniquely_determining,notes
A nucleus undergoes a decay process. The emitted particle is the same class of particle as the muon. Is the decay type alpha or beta?, beta, alpha,-14.627147674560547,-14.096656799316406,1,1,-0.5304908752441406,-0.5304908752441406,False,"Explain.

We are given",teacher_forced_logprob,normalized_per_token,0.5,logprob_diff_normalized,L3-B4-v06,physics_decay_type_probe,latent_state_probing,beta_decay,1,6,hard,x_or_y,L3-B4,True,3.0,latent_concept,L3-B4,L3-B4,,[],,muon_family,6,"['SE', 'IC']",4,4,False,False,False,False,False,,L3-B4,beta,,,False,False,False,property,single,True,2-step: muon -> lepton family -> beta. Tests indirect concept activation.
"A nucleus undergoes a decay process. The emitted particle has charge +2e, mass number 4, and contains 2 protons and 2 neutrons. The daughter nucleus has Z−2 and A−4. Is the decay type alpha or beta?", alpha, beta,-17.344200134277344,-18.768230438232422,1,1,1.4240303039550781,1.4240303039550781,True,"Also, what is the",teacher_forced_logprob,normalized_per_token,0.5,logprob_diff_normalized,L3-FA-v01,physics_decay_type_probe,latent_state_probing,alpha_decay,0,1,easy,x_or_y,L3-FA,True,3.0,latent_concept,L3-FA,L3-FA,,"['emitted_charge_plus2', 'emitted_mass4', 'emitted_2protons', 'emitted_2neutrons', 'daughter_z_minus2', 'daughter_a_minus4']",,,1,"['ANC', 'IC']",1,1,False,False,False,False,False,,L3-FA,alpha,,,True,False,False,emission,full,True,
"A nucleus undergoes a decay process. A particle with +2e charge and 4 nucleons (2 protons, 2 neutrons) is emitted. The product nucleus has 2 fewer protons and 4 fewer nucleons. Is the decay type alpha or beta?", alpha, beta,-16.93421745300293,-18.131052017211914,1,1,1.1968345642089844,1.1968345642089844,True,"Also, what is the",teacher_forced_logprob,normalized_per_token,0.5,logprob_diff_normalized,L3-FA-v02,physics_decay_type_probe,latent_state_probing,alpha_decay,0,2,easy,x_or_y,L3-FA,True,3.0,latent_concept,L3-FA,L3-FA,,"['emitted_charge_plus2', 'emitted_mass4', 'emitted_2protons', 'emitted_2neutrons', 'daughter_z_minus2', 'daughter_a_minus4']",,,2,"['ANC', 'IC']",1,1,False,False,False,False,False,,L3-FA,alpha,,,True,False,False,emission,full,True,
"A nucleus undergoes a decay process. The emitted cluster carries +2 units of electric charge, consists of 2 protons and 2 neutrons, and the daughter nucleus is 2 atomic numbers and 4 mass units lighter. Is the decay type alpha or beta?", alpha, beta,-18.983104705810547,-19.833276748657227,1,1,0.8501720428466797,0.8501720428466797,True,"Explain your reasoning.

I",teacher_forced_logprob,normalized_per_token,0.5,logprob_diff_normalized,L3-FA-v03,physics_decay_type_probe,latent_state_probing,alpha_decay,0,3,easy,x_or_y,L3-FA,True,3.0,latent_concept,L3-FA,L3-FA,,"['emitted_charge_plus2', 'emitted_mass4', 'emitted_2protons', 'emitted_2neutrons', 'daughter_z_minus2', 'daughter_a_minus4']",,,3,"['ANC', 'IC']",1,1,False,False,False,False,False,,L3-FA,alpha,,,True,False,False,emission,full,True,
"A nucleus undergoes a decay process. The decay emits a doubly positively charged particle of mass number 4 composed of 2 protons and 2 neutrons, leaving a daughter with Z−2 and A−4. Is the decay type alpha or beta?", alpha, beta,-16.785171508789062,-17.984189987182617,1,1,1.1990184783935547,1.1990184783935547,True,"Also, what is the",teacher_forced_logprob,normalized_per_token,0.5,logprob_diff_normalized,L3-FA-v04,physics_decay_type_probe,latent_state_probing,alpha_decay,0,4,easy,x_or_y,L3-FA,True,3.0,latent_concept,L3-FA,L3-FA,,"['emitted_charge_plus2', 'emitted_mass4', 'emitted_2protons', 'emitted_2neutrons', 'daughter_z_minus2', 'daughter_a_minus4']",,,4,"['ANC', 'IC']",1,1,False,False,False,False,False,,L3-FA,alpha,,,True,False,False,emission,full,True,
"A nucleus undergoes a decay process. The emitted particle: charge +2e, mass 4, composition 2p+2n. Daughter nucleus: Z−2, A−4. Is the decay type alpha or beta?", alpha, beta,-16.77022361755371,-18.067960739135742,1,1,1.2977371215820312,1.2977371215820312,True,"Also, what is the",teacher_forced_logprob,normalized_per_token,0.5,logprob_diff_normalized,L3-FA-v05,physics_decay_type_probe,latent_state_probing,alpha_decay,0,5,easy,x_or_y,L3-FA,True,3.0,latent_concept,L3-FA,L3-FA,,"['emitted_charge_plus2', 'emitted_mass4', 'emitted_2protons', 'emitted_2neutrons', 'daughter_z_minus2', 'daughter_a_minus4']",,,5,"['ANC', 'IC']",1,1,False,False,False,False,False,,L3-FA,alpha,,,True,False,False,emission,full,True,
"A nucleus undergoes a decay process. A +2e particle with 4 nucleons (proton count 2, neutron count 2) is released; the daughter has 2 fewer protons and 4 fewer nucleons. Is the decay type alpha or beta?", alpha, beta,-16.589876174926758,-17.523374557495117,1,1,0.9334983825683594,0.9334983825683594,True,"Also, what is the",teacher_forced_logprob,normalized_per_token,0.5,logprob_diff_normalized,L3-FA-v06,physics_decay_type_probe,latent_state_probing,alpha_decay,0,6,easy,x_or_y,L3-FA,True,3.0,latent_concept,L3-FA,L3-FA,,"['emitted_charge_plus2', 'emitted_mass4', 'emitted_2protons', 'emitted_2neutrons', 'daughter_z_minus2', 'daughter_a_minus4']",,,6,"['ANC', 'IC']",1,1,False,False,False,False,False,,L3-FA,alpha,,,True,False,False,emission,full,True,
A nucleus undergoes a decay process. The emitted particle has +2e charge and consists of 2 protons and 2 neutrons; the daughter loses 2 protons and 4 nucleons. Is the decay type alpha or beta?, alpha, beta,-16.36631202697754,-17.757713317871094,1,1,1.3914012908935547,1.3914012908935547,True,"Also, what is the",teacher_forced_logprob,normalized_per_token,0.5,logprob_diff_normalized,L3-FA-v07,physics_decay_type_probe,latent_state_probing,alpha_decay,0,7,easy,x_or_y,L3-FA,True,3.0,latent_concept,L3-FA,L3-FA,,"['emitted_charge_plus2', 'emitted_mass4', 'emitted_2protons', 'emitted_2neutrons', 'daughter_z_minus2', 'daughter_a_minus4']",,,7,"['ANC', 'IC']",1,1,False,False,False,False,False,,L3-FA,alpha,,,True,False,False,emission,full,True,
"A nucleus undergoes a decay process. Charge +2e, 4 nucleons, 2 protons, 2 neutrons: that is the emitted particle. The daughter has Z−2 and A−4. Is the decay type alpha or beta?", alpha, beta,-15.424097061157227,-16.321975708007812,1,1,0.8978786468505859,0.8978786468505859,True,"Also, what is the",teacher_forced_logprob,normalized_per_token,0.5,logprob_diff_normalized,L3-FA-v08,physics_decay_type_probe,latent_state_probing,alpha_decay,0,8,easy,x_or_y,L3-FA,True,3.0,latent_concept,L3-FA,L3-FA,,"['emitted_charge_plus2', 'emitted_mass4', 'emitted_2protons', 'emitted_2neutrons', 'daughter_z_minus2', 'daughter_a_minus4']",,,8,"['ANC', 'IC']",1,1,False,False,False,False,False,,L3-FA,alpha,,,True,False,False,emission,full,True,
"A nucleus undergoes a decay process. The emitted particle has charge −1e. The daughter nucleus has Z+1 and unchanged mass number. A neutron converts to a proton, and an antineutrino is also emitted. Is the decay type alpha or beta?", beta, alpha,-15.484047889709473,-16.86387825012207,1,1,1.3798303604125977,1.3798303604125977,True,"Additionally, what is the",teacher_forced_logprob,normalized_per_token,0.5,logprob_diff_normalized,L3-FB-v01,physics_decay_type_probe,latent_state_probing,beta_decay,1,1,easy,x_or_y,L3-FB,True,3.0,latent_concept,L3-FB,L3-FB,,"['emitted_charge_minus1', 'daughter_z_plus1', 'daughter_a_unchanged', 'antineutrino_emitted']",,,1,"['ANC', 'IC']",1,1,False,False,False,False,False,,L3-FB,beta,,,True,False,False,process,full,True,
"A nucleus undergoes a decay process. A particle with charge −1e is emitted. A neutron transforms into a proton, the atomic number increases by 1, the mass number is conserved, and an antineutrino is released. Is the decay type alpha or beta?", beta, alpha,-15.03553295135498,-17.20867156982422,1,1,2.1731386184692383,2.1731386184692383,True,"Also, what is the",teacher_forced_logprob,normalized_per_token,0.5,logprob_diff_normalized,L3-FB-v02,physics_decay_type_probe,latent_state_probing,beta_decay,1,2,easy,x_or_y,L3-FB,True,3.0,latent_concept,L3-FB,L3-FB,,"['emitted_charge_minus1', 'daughter_z_plus1', 'daughter_a_unchanged', 'antineutrino_emitted']",,,2,"['ANC', 'IC']",1,1,False,False,False,False,False,,L3-FB,beta,,,True,False,False,process,full,True,
"A nucleus undergoes a decay process. The decay emits a particle of charge −1e accompanied by an antineutrino, a neutron converts to a proton, Z increases by 1, and A remains the same. Is the decay type alpha or beta?", beta, alpha,-13.196353912353516,-14.97201919555664,1,1,1.775665283203125,1.775665283203125,True,"Also, what is the",teacher_forced_logprob,normalized_per_token,0.5,logprob_diff_normalized,L3-FB-v03,physics_decay_type_probe,latent_state_probing,beta_decay,1,3,easy,x_or_y,L3-FB,True,3.0,latent_concept,L3-FB,L3-FB,,"['emitted_charge_minus1', 'daughter_z_plus1', 'daughter_a_unchanged', 'antineutrino_emitted']",,,3,"['ANC', 'IC']",1,1,False,False,False,False,False,,L3-FB,beta,,,True,False,False,process,full,True,
"A nucleus undergoes a decay process. The emitted particle carries −1e, the daughter has Z+1 and A unchanged, a neutron has become a proton within the nucleus, and an antineutrino exits the system. Is the decay type alpha or beta?", beta, alpha,-14.272252082824707,-15.98713207244873,1,1,1.7148799896240234,1.7148799896240234,True,"Also, what is the",teacher_forced_logprob,normalized_per_token,0.5,logprob_diff_normalized,L3-FB-v04,physics_decay_type_probe,latent_state_probing,beta_decay,1,4,easy,x_or_y,L3-FB,True,3.0,latent_concept,L3-FB,L3-FB,,"['emitted_charge_minus1', 'daughter_z_plus1', 'daughter_a_unchanged', 'antineutrino_emitted']",,,4,"['ANC', 'IC']",1,1,False,False,False,False,False,,L3-FB,beta,,,True,False,False,process,full,True,
"A nucleus undergoes a decay process. Charge −1e, Z+1, A unchanged, n→p, antineutrino: the complete description of this decay. Is the decay type alpha or beta?", beta, alpha,-10.574411392211914,-12.919811248779297,1,1,2.345399856567383,2.345399856567383,True,What is the daughter nucleus,teacher_forced_logprob,normalized_per_token,0.5,logprob_diff_normalized,L3-FB-v05,physics_decay_type_probe,latent_state_probing,beta_decay,1,5,easy,x_or_y,L3-FB,True,3.0,latent_concept,L3-FB,L3-FB,,"['emitted_charge_minus1', 'daughter_z_plus1', 'daughter_a_unchanged', 'antineutrino_emitted']",,,5,"['ANC', 'IC']",1,1,False,False,False,False,False,,L3-FB,beta,,,True,False,False,process,full,True,
A nucleus undergoes a decay process. A −1e particle and antineutrino are emitted as a neutron converts to a proton; the daughter has Z+1 and A unchanged. Is the decay type alpha or beta?, beta, alpha,-11.816600799560547,-14.35293197631836,1,1,2.5363311767578125,2.5363311767578125,True,"Also, what is the",teacher_forced_logprob,normalized_per_token,0.5,logprob_diff_normalized,L3-FB-v06,physics_decay_type_probe,latent_state_probing,beta_decay,1,6,easy,x_or_y,L3-FB,True,3.0,latent_concept,L3-FB,L3-FB,,"['emitted_charge_minus1', 'daughter_z_plus1', 'daughter_a_unchanged', 'antineutrino_emitted']",,,6,"['ANC', 'IC']",1,1,False,False,False,False,False,,L3-FB,beta,,,True,False,False,process,full,True,
A nucleus undergoes a decay process. The emitted particle has charge −1e; the daughter has one more proton and the same mass number; a neutron becomes a proton; an antineutrino is released. Is the decay type alpha or beta?, beta, alpha,-14.309465408325195,-15.827581405639648,1,1,1.5181159973144531,1.5181159973144531,True,"Explain.

We are given",teacher_forced_logprob,normalized_per_token,0.5,logprob_diff_normalized,L3-FB-v07,physics_decay_type_probe,latent_state_probing,beta_decay,1,7,easy,x_or_y,L3-FB,True,3.0,latent_concept,L3-FB,L3-FB,,"['emitted_charge_minus1', 'daughter_z_plus1', 'daughter_a_unchanged', 'antineutrino_emitted']",,,7,"['ANC', 'IC']",1,1,False,False,False,False,False,,L3-FB,beta,,,True,False,False,process,full,True,
"A nucleus undergoes a decay process. Emitted particle: charge −1e. Daughter: Z+1, A unchanged. Process: neutron→proton. Also emitted: antineutrino. Is the decay type alpha or beta?", beta, alpha,-11.599212646484375,-14.535665512084961,1,1,2.936452865600586,2.936452865600586,True,What is the decay type,teacher_forced_logprob,normalized_per_token,0.5,logprob_diff_normalized,L3-FB-v08,physics_decay_type_probe,latent_state_probing,beta_decay,1,8,easy,x_or_y,L3-FB,True,3.0,latent_concept,L3-FB,L3-FB,,"['emitted_charge_minus1', 'daughter_z_plus1', 'daughter_a_unchanged', 'antineutrino_emitted']",,,8,"['ANC', 'IC']",1,1,False,False,False,False,False,,L3-FB,beta,,,True,False,False,process,full,True,
A nucleus undergoes a decay process. The emitted particle is identical in composition to the nucleus of a helium atom. Is the decay type alpha or beta?, alpha, beta,-14.67148494720459,-16.484010696411133,1,1,1.812525749206543,1.812525749206543,True,"Explain.

We are given",teacher_forced_logprob,normalized_per_token,0.5,logprob_diff_normalized,CP-L3-01-v01,physics_decay_type_probe,latent_state_probing,alpha_decay,0,1,medium,x_or_y,CP-L3-01,True,3.0,latent_concept,CP-L3-01,CP-L3-01,,[],,,1,['CP'],4,3,False,False,False,False,False,,CP-L3-01,alpha,CP-L3-01,alpha_member,False,False,False,property,single,True,L3 CP discriminant: He-4 equivalence vs lepton family
A nucleus undergoes a decay process. The emitted particle belongs to the lepton family. Is the decay type alpha or beta?, beta, alpha,-14.884477615356445,-15.380945205688477,1,1,0.49646759033203125,0.49646759033203125,False,"Also, can you explain",teacher_forced_logprob,normalized_per_token,0.5,logprob_diff_normalized,CP-L3-01-v02,physics_decay_type_probe,latent_state_probing,beta_decay,1,2,medium,x_or_y,CP-L3-01,True,3.0,latent_concept,CP-L3-01,CP-L3-01,,[],,,2,['CP'],4,3,False,False,False,False,False,,CP-L3-01,beta,CP-L3-01,beta_member,False,False,False,property,single,True,L3 CP discriminant: He-4 equivalence vs lepton family
"A nucleus undergoes a decay process. The emitted particle is a composite nuclear object, not an elementary particle. Is the decay type alpha or beta?", alpha, beta,-13.64361572265625,-15.510852813720703,1,1,1.8672370910644531,1.8672370910644531,True,"Also, why is the",teacher_forced_logprob,normalized_per_token,0.5,logprob_diff_normalized,CP-L3-02-v01,physics_decay_type_probe,latent_state_probing,alpha_decay,0,1,medium,x_or_y,CP-L3-02,True,3.0,latent_concept,CP-L3-02,CP-L3-02,,[],,,1,['CP'],4,3,False,False,False,False,False,,CP-L3-02,alpha,CP-L3-02,alpha_member,False,False,False,property,single,True,L3 CP discriminant: composite nuclear vs elementary lepton
A nucleus undergoes a decay process. The emitted particle is the same type of particle as an electron. Is the decay type alpha or beta?, beta, alpha,-12.928019523620605,-13.949705123901367,1,1,1.0216856002807617,1.0216856002807617,True,"Also, what is the",teacher_forced_logprob,normalized_per_token,0.5,logprob_diff_normalized,CP-L3-02-v02,physics_decay_type_probe,latent_state_probing,beta_decay,1,2,medium,x_or_y,CP-L3-02,True,3.0,latent_concept,CP-L3-02,CP-L3-02,,[],,,2,['CP'],4,3,False,False,False,False,False,,CP-L3-02,beta,CP-L3-02,beta_member,False,False,False,property,single,True,L3 CP discriminant: composite nuclear vs elementary lepton
A nucleus undergoes a decay process. The emitted particle is a relatively heavy nuclear fragment. Is the decay type alpha or beta?, alpha, beta,-13.43698501586914,-15.106764793395996,1,1,1.6697797775268555,1.6697797775268555,True,"Also, why does the",teacher_forced_logprob,normalized_per_token,0.5,logprob_diff_normalized,CP-L3-03-v01,physics_decay_type_probe,latent_state_probing,alpha_decay,0,1,medium,x_or_y,CP-L3-03,True,3.0,latent_concept,CP-L3-03,CP-L3-03,,[],,,1,['CP'],4,3,False,False,False,False,False,,CP-L3-03,alpha,CP-L3-03,alpha_member,False,False,False,property,single,True,L3 CP discriminant: heavy nuclear vs non-nuclear
A nucleus undergoes a decay process. The emitted particle is not a nuclear fragment; it contains no nucleons. Is the decay type alpha or beta?, beta, alpha,-14.938300132751465,-14.448662757873535,1,1,-0.4896373748779297,-0.4896373748779297,False,"Explain.

We are given",teacher_forced_logprob,normalized_per_token,0.5,logprob_diff_normalized,CP-L3-03-v02,physics_decay_type_probe,latent_state_probing,beta_decay,1,2,medium,x_or_y,CP-L3-03,True,3.0,latent_concept,CP-L3-03,CP-L3-03,,[],,,2,['CP'],4,3,False,False,False,False,False,,CP-L3-03,beta,CP-L3-03,beta_member,False,False,False,property,single,True,L3 CP discriminant: heavy nuclear vs non-nuclear
A nucleus undergoes a decay process. The emitted particle has baryon number 4. Is the decay type alpha or beta?, alpha, beta,-14.660308837890625,-16.490264892578125,1,1,1.8299560546875,1.8299560546875,True,"Explain your reasoning.

We",teacher_forced_logprob,normalized_per_token,0.5,logprob_diff_normalized,CP-L3-04-v01,physics_decay_type_probe,latent_state_probing,alpha_decay,0,1,medium,x_or_y,CP-L3-04,True,3.0,latent_concept,CP-L3-04,CP-L3-04,,[],,,1,['CP'],4,3,False,False,False,False,False,,CP-L3-04,alpha,CP-L3-04,alpha_member,False,False,False,property,single,True,L3 CP discriminant: baryon number 4 vs muon family
A nucleus undergoes a decay process. The emitted particle belongs to the same family of particles as the muon. Is the decay type alpha or beta?, beta, alpha,-16.742738723754883,-15.739673614501953,1,1,-1.0030651092529297,-1.0030651092529297,False,"Also, can you explain",teacher_forced_logprob,normalized_per_token,0.5,logprob_diff_normalized,CP-L3-04-v02,physics_decay_type_probe,latent_state_probing,beta_decay,1,2,medium,x_or_y,CP-L3-04,True,3.0,latent_concept,CP-L3-04,CP-L3-04,,[],,,2,['CP'],4,3,False,False,False,False,False,,CP-L3-04,beta,CP-L3-04,beta_member,False,False,False,property,single,True,L3 CP discriminant: baryon number 4 vs muon family
A nucleus undergoes a decay process. The emitted radiation can be stopped by a sheet of paper. Is the decay type alpha or beta?, alpha, beta,-16.157392501831055,-17.523313522338867,1,1,1.3659210205078125,1.3659210205078125,True,"Also, why is a",teacher_forced_logprob,normalized_per_token,0.5,logprob_diff_normalized,AUX-A1-v01,physics_decay_type_probe,latent_state_probing,alpha_decay,0,1,hard,x_or_y,AUX-A1,True,,auxiliary,AUX-A1,AUX-A1,,[],,,1,['AUX'],5,5,False,False,False,False,False,,AUX-A1,alpha,,,False,False,True,functional,single,True,
A nucleus undergoes a decay process. The emitted particle has the same composition as the nucleus of the lightest noble gas. Is the decay type alpha or beta?, alpha, beta,-17.954256057739258,-19.08861541748047,1,1,1.134359359741211,1.134359359741211,True,"Explain your reasoning.

We",teacher_forced_logprob,normalized_per_token,0.5,logprob_diff_normalized,AUX-A2-v01,physics_decay_type_probe,latent_state_probing,alpha_decay,0,1,hard,x_or_y,AUX-A2,True,,auxiliary,AUX-A2,AUX-A2,,[],,,1,['AUX'],5,5,False,False,False,False,False,,AUX-A2,alpha,,,False,False,True,equivalence,single,True,
A nucleus undergoes a decay process. The emitted particle is the nucleus of a doubly ionised helium atom. Is the decay type alpha or beta?, alpha, beta,-15.380391120910645,-16.594032287597656,1,1,1.2136411666870117,1.2136411666870117,True,"Also, what is the",teacher_forced_logprob,normalized_per_token,0.5,logprob_diff_normalized,AUX-A3-v01,physics_decay_type_probe,latent_state_probing,alpha_decay,0,1,hard,x_or_y,AUX-A3,True,,auxiliary,AUX-A3,AUX-A3,,[],,,1,['AUX'],4,4,False,False,False,False,False,,AUX-A3,alpha,,,False,False,True,equivalence,single,True,
A nucleus undergoes a decay process. The emitted particle has integer spin and is a boson. Is the decay type alpha or beta?, alpha, beta,-14.955779075622559,-16.81210708618164,1,1,1.856328010559082,1.856328010559082,True,"Also, why is the",teacher_forced_logprob,normalized_per_token,0.5,logprob_diff_normalized,AUX-A4-v01,physics_decay_type_probe,latent_state_probing,alpha_decay,0,1,hard,x_or_y,AUX-A4,True,,auxiliary,AUX-A4,AUX-A4,,[],,,1,['AUX'],5,5,False,False,False,False,False,,AUX-A4,alpha,,,False,False,True,property,single,True,
A nucleus undergoes a decay process. The emitted particle is the same type as the particles that constitute cosmic ray primaries. Is the decay type alpha or beta?, alpha, beta,-15.86435317993164,-17.812070846557617,1,1,1.9477176666259766,1.9477176666259766,True,"Also, what is the",teacher_forced_logprob,normalized_per_token,0.5,logprob_diff_normalized,AUX-A5-v01,physics_decay_type_probe,latent_state_probing,alpha_decay,0,1,hard,x_or_y,AUX-A5,True,,auxiliary,AUX-A5,AUX-A5,,[],,,1,['AUX'],5,5,False,False,False,False,False,,AUX-A5,alpha,,,False,False,True,property,single,True,
A nucleus undergoes a decay process. The emitted particle has zero electric dipole moment and integer spin. Is the decay type alpha or beta?, alpha, beta,-16.781898498535156,-18.562259674072266,1,1,1.7803611755371094,1.7803611755371094,True,"Also, why does the",teacher_forced_logprob,normalized_per_token,0.5,logprob_diff_normalized,AUX-A6-v01,physics_decay_type_probe,latent_state_probing,alpha_decay,0,1,hard,x_or_y,AUX-A6,True,,auxiliary,AUX-A6,AUX-A6,,[],,,1,['AUX'],5,5,False,False,False,False,False,,AUX-A6,alpha,,,False,False,True,property,single,True,
A nucleus undergoes a decay process. The emitted particle carries the largest charge of any commonly emitted nuclear decay product. Is the decay type alpha or beta?, alpha, beta,-15.412219047546387,-15.676481246948242,1,1,0.26426219940185547,0.26426219940185547,False,"Explain.

We are given",teacher_forced_logprob,normalized_per_token,0.5,logprob_diff_normalized,AUX-A7-v01,physics_decay_type_probe,latent_state_probing,alpha_decay,0,1,hard,x_or_y,AUX-A7,True,,auxiliary,AUX-A7,AUX-A7,,[],,,1,['AUX'],4,4,False,False,False,False,False,,AUX-A7,alpha,,,False,False,True,property,single,True,
A nucleus undergoes a decay process. The emitted particle is the nucleus stripped of its electron cloud. Is the decay type alpha or beta?, alpha, beta,-14.992229461669922,-16.290542602539062,1,1,1.2983131408691406,1.2983131408691406,True,"Also, what is the",teacher_forced_logprob,normalized_per_token,0.5,logprob_diff_normalized,AUX-A8-v01,physics_decay_type_probe,latent_state_probing,alpha_decay,0,1,hard,x_or_y,AUX-A8,True,,auxiliary,AUX-A8,AUX-A8,,[],,,1,['AUX'],4,4,False,False,False,False,False,,AUX-A8,alpha,,,False,False,True,equivalence,single,True,
A nucleus undergoes a decay process. The emitted particle is more ionising than any other nuclear decay emission. Is the decay type alpha or beta?, alpha, beta,-16.113916397094727,-17.24425506591797,1,1,1.1303386688232422,1.1303386688232422,True,"Also, why is the",teacher_forced_logprob,normalized_per_token,0.5,logprob_diff_normalized,AUX-A9-v01,physics_decay_type_probe,latent_state_probing,alpha_decay,0,1,hard,x_or_y,AUX-A9,True,,auxiliary,AUX-A9,AUX-A9,,[],,,1,['AUX'],5,5,False,False,False,False,False,,AUX-A9,alpha,,,False,False,True,functional,single,True,
"A nucleus undergoes a decay process. The emitted particle leaves a short, thick track in a cloud chamber. Is the decay type alpha or beta?", alpha, beta,-18.501873016357422,-20.472633361816406,1,1,1.9707603454589844,1.9707603454589844,True,"Explain.

We are given",teacher_forced_logprob,normalized_per_token,0.5,logprob_diff_normalized,AUX-A10-v01,physics_decay_type_probe,latent_state_probing,alpha_decay,0,1,hard,x_or_y,AUX-A10,True,,auxiliary,AUX-A10,AUX-A10,,[],,,1,['AUX'],5,5,False,False,False,False,False,,AUX-A10,alpha,,,False,False,True,functional,single,True,
A nucleus undergoes a decay process. The decay is mediated by the weak nuclear force. Is the decay type alpha or beta?, beta, alpha,-12.136724472045898,-12.072000503540039,1,1,-0.06472396850585938,-0.06472396850585938,False,"Explain.

We are given",teacher_forced_logprob,normalized_per_token,0.5,logprob_diff_normalized,AUX-B1-v01,physics_decay_type_probe,latent_state_probing,beta_decay,1,1,hard,x_or_y,AUX-B1,True,,auxiliary,AUX-B1,AUX-B1,,[],,,1,['AUX'],5,5,False,False,False,False,False,,AUX-B1,beta,,,False,False,True,process,single,True,
A nucleus undergoes a decay process. The decay is driven by the same fundamental force responsible for free neutron decay outside the nucleus. Is the decay type alpha or beta?, beta, alpha,-15.0986967086792,-14.057363510131836,1,1,-1.0413331985473633,-1.0413331985473633,False,"Explain your reasoning.

We",teacher_forced_logprob,normalized_per_token,0.5,logprob_diff_normalized,AUX-B2-v01,physics_decay_type_probe,latent_state_probing,beta_decay,1,1,hard,x_or_y,AUX-B2,True,,auxiliary,AUX-B2,AUX-B2,,[],,,1,['AUX'],5,5,False,False,False,False,False,,AUX-B2,beta,,,False,False,True,process,single,True,
A nucleus undergoes a decay process. The decay involves a change in quark flavour within a nucleon. Is the decay type alpha or beta?, beta, alpha,-12.89183235168457,-13.737181663513184,1,1,0.8453493118286133,0.8453493118286133,True,Justify your answer.,teacher_forced_logprob,normalized_per_token,0.5,logprob_diff_normalized,AUX-B3-v01,physics_decay_type_probe,latent_state_probing,beta_decay,1,1,hard,x_or_y,AUX-B3,True,,auxiliary,AUX-B3,AUX-B3,,[],,,1,['AUX'],5,5,False,False,False,False,False,,AUX-B3,beta,,,False,False,True,process,single,True,
A nucleus undergoes a decay process. The emitted radiation is more penetrating than alpha radiation but less than gamma radiation. Is the decay type alpha or beta?, beta, alpha,-16.832345962524414,-17.206575393676758,1,1,0.37422943115234375,0.37422943115234375,False,"Also, what is the",teacher_forced_logprob,normalized_per_token,0.5,logprob_diff_normalized,AUX-B4-v01,physics_decay_type_probe,latent_state_probing,beta_decay,1,1,hard,x_or_y,AUX-B4,True,,auxiliary,AUX-B4,AUX-B4,,[],,,1,['AUX'],5,5,False,False,False,False,False,,AUX-B4,beta,,,False,False,True,functional,single,True,
A nucleus undergoes a decay process. The decay involves a W boson as an intermediate particle. Is the decay type alpha or beta?, beta, alpha,-15.253665924072266,-15.257232666015625,1,1,0.003566741943359375,0.003566741943359375,False,"Also, can you explain",teacher_forced_logprob,normalized_per_token,0.5,logprob_diff_normalized,AUX-B5-v01,physics_decay_type_probe,latent_state_probing,beta_decay,1,1,hard,x_or_y,AUX-B5,True,,auxiliary,AUX-B5,AUX-B5,,[],,,1,['AUX'],5,5,False,False,False,False,False,,AUX-B5,beta,,,False,False,True,process,single,True,
A nucleus undergoes a decay process. The emitted particle has the same charge as the down quark's contribution to beta emission. Is the decay type alpha or beta?, beta, alpha,-17.5180606842041,-17.23959732055664,1,1,-0.27846336364746094,-0.27846336364746094,False,"Also, why does the",teacher_forced_logprob,normalized_per_token,0.5,logprob_diff_normalized,AUX-B6-v01,physics_decay_type_probe,latent_state_probing,beta_decay,1,1,hard,x_or_y,AUX-B6,True,,auxiliary,AUX-B6,AUX-B6,,[],,,1,['AUX'],5,5,False,False,False,False,False,,AUX-B6,beta,,,False,False,True,property,single,True,
A nucleus undergoes a decay process. The emitted particle is the same class as the particle involved in muon decay. Is the decay type alpha or beta?, beta, alpha,-15.321894645690918,-14.57380485534668,1,1,-0.7480897903442383,-0.7480897903442383,False,"Also, what is the",teacher_forced_logprob,normalized_per_token,0.5,logprob_diff_normalized,AUX-B7-v01,physics_decay_type_probe,latent_state_probing,beta_decay,1,1,hard,x_or_y,AUX-B7,True,,auxiliary,AUX-B7,AUX-B7,,[],,,1,['AUX'],5,5,False,False,False,False,False,,AUX-B7,beta,,,False,False,True,equivalence,single,True,
