experiment_type,prompt_idx,layer,feature_indices,baseline_logit_diff,intervened_logit_diff,effect_size,abs_effect_size,relative_effect,sign_flipped,feature_source,skipped_reason,layer_has_graph_features,meta.prompt,meta.correct_token,meta.incorrect_token,meta.mode,meta.source_prompt,meta.target_prompt,meta.source_correct,meta.target_correct,meta.target_incorrect,meta.selected_by_diff,meta.candidate_pool_size,meta.source_margin,meta.target_margin,meta.source_number,meta.target_number,meta.source_orig_idx,meta.target_orig_idx,meta.behaviour,meta.coefficient,meta.n_features,behaviour,split,model_size,graph_n_prompts,run_id,prep_timestamp,in_common_prompt_set,in_common_layer_set
steering,17,10,"[15096, 59805, 148569, 25281]",4.1875,6.375,2.1875,2.1875,0.5223880584539987,False,graph,,True,,,,,,,,,,,,,,,,,,antonym_operation,10.0,4.0,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
steering,18,10,"[15096, 59805, 148569, 25281]",3.0625,5.15625,2.09375,2.09375,0.6836734671553519,False,graph,,True,,,,,,,,,,,,,,,,,,antonym_operation,10.0,4.0,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
steering,19,10,"[15096, 59805, 148569, 25281]",4.9375,6.0,1.0625,1.0625,0.2151898729818939,False,graph,,True,,,,,,,,,,,,,,,,,,antonym_operation,10.0,4.0,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
steering,0,11,"[107914, 36396, 46537, 148703, 59878]",8.125,6.53125,-1.59375,1.59375,0.196153845912426,False,graph,,True,,,,,,,,,,,,,,,,,,antonym_operation,10.0,5.0,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
steering,1,11,"[107914, 36396, 46537, 148703, 59878]",9.375,6.5,-2.875,2.875,0.3066666663395555,False,graph,,True,,,,,,,,,,,,,,,,,,antonym_operation,10.0,5.0,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
steering,2,11,"[107914, 36396, 46537, 148703, 59878]",8.0,7.5625,-0.4375,0.4375,0.0546874999316406,False,graph,,True,,,,,,,,,,,,,,,,,,antonym_operation,10.0,5.0,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
steering,3,11,"[107914, 36396, 46537, 148703, 59878]",6.375,1.625,-4.75,4.75,0.745098038046905,False,graph,,True,,,,,,,,,,,,,,,,,,antonym_operation,10.0,5.0,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
steering,4,11,"[107914, 36396, 46537, 148703, 59878]",2.0,-3.1875,-5.1875,5.1875,2.59374998703125,True,graph,,True,,,,,,,,,,,,,,,,,,antonym_operation,10.0,5.0,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
steering,5,11,"[107914, 36396, 46537, 148703, 59878]",6.0,5.6875,-0.3125,0.3125,0.0520833332465277,False,graph,,True,,,,,,,,,,,,,,,,,,antonym_operation,10.0,5.0,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
steering,6,11,"[107914, 36396, 46537, 148703, 59878]",6.65625,2.9375,-3.71875,3.71875,0.55868544517005,False,graph,,True,,,,,,,,,,,,,,,,,,antonym_operation,10.0,5.0,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
steering,7,11,"[107914, 36396, 46537, 148703, 59878]",7.15625,6.5625,-0.59375,0.59375,0.0829694321984706,False,graph,,True,,,,,,,,,,,,,,,,,,antonym_operation,10.0,5.0,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
steering,8,11,"[107914, 36396, 46537, 148703, 59878]",5.65625,6.1875,0.53125,0.53125,0.0939226517676505,False,graph,,True,,,,,,,,,,,,,,,,,,antonym_operation,10.0,5.0,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
steering,9,11,"[107914, 36396, 46537, 148703, 59878]",2.8125,4.78125,1.96875,1.96875,0.6999999975111111,False,graph,,True,,,,,,,,,,,,,,,,,,antonym_operation,10.0,5.0,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
steering,10,11,"[107914, 36396, 46537, 148703, 59878]",9.125,3.625,-5.5,5.5,0.6027397253668605,False,graph,,True,,,,,,,,,,,,,,,,,,antonym_operation,10.0,5.0,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
steering,11,11,"[107914, 36396, 46537, 148703, 59878]",6.875,7.03125,0.15625,0.15625,0.0227272726942148,False,graph,,True,,,,,,,,,,,,,,,,,,antonym_operation,10.0,5.0,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
steering,12,11,"[107914, 36396, 46537, 148703, 59878]",7.375,6.875,-0.5,0.5,0.0677966100775639,False,graph,,True,,,,,,,,,,,,,,,,,,antonym_operation,10.0,5.0,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
steering,13,11,"[107914, 36396, 46537, 148703, 59878]",5.21875,2.6875,-2.53125,2.53125,0.4850299391903618,False,graph,,True,,,,,,,,,,,,,,,,,,antonym_operation,10.0,5.0,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
steering,14,11,"[107914, 36396, 46537, 148703, 59878]",7.84375,3.875,-3.96875,3.96875,0.5059760949724608,False,graph,,True,,,,,,,,,,,,,,,,,,antonym_operation,10.0,5.0,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
steering,15,11,"[107914, 36396, 46537, 148703, 59878]",1.5625,-5.625,-7.1875,7.1875,4.599999970560001,True,graph,,True,,,,,,,,,,,,,,,,,,antonym_operation,10.0,5.0,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
steering,16,11,"[107914, 36396, 46537, 148703, 59878]",3.5625,2.375,-1.1875,1.1875,0.3333333323976608,False,graph,,True,,,,,,,,,,,,,,,,,,antonym_operation,10.0,5.0,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
steering,17,11,"[107914, 36396, 46537, 148703, 59878]",4.1875,2.25,-1.9375,1.9375,0.4626865660592559,False,graph,,True,,,,,,,,,,,,,,,,,,antonym_operation,10.0,5.0,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
steering,18,11,"[107914, 36396, 46537, 148703, 59878]",3.0625,1.3125,-1.75,1.75,0.5714285695626823,False,graph,,True,,,,,,,,,,,,,,,,,,antonym_operation,10.0,5.0,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
steering,19,11,"[107914, 36396, 46537, 148703, 59878]",4.9375,1.875,-3.0625,3.0625,0.6202531633007531,False,graph,,True,,,,,,,,,,,,,,,,,,antonym_operation,10.0,5.0,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
steering,0,12,"[68142, 40178, 71563, 39488, 4447]",8.125,6.59375,-1.53125,1.53125,0.1884615382295857,False,graph,,True,,,,,,,,,,,,,,,,,,antonym_operation,10.0,5.0,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
steering,1,12,"[68142, 40178, 71563, 39488, 4447]",9.375,7.3125,-2.0625,2.0625,0.2199999997653333,False,graph,,True,,,,,,,,,,,,,,,,,,antonym_operation,10.0,5.0,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
steering,2,12,"[68142, 40178, 71563, 39488, 4447]",8.0,6.78125,-1.21875,1.21875,0.1523437498095703,False,graph,,True,,,,,,,,,,,,,,,,,,antonym_operation,10.0,5.0,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
steering,3,12,"[68142, 40178, 71563, 39488, 4447]",6.375,3.25,-3.125,3.125,0.4901960776624375,False,graph,,True,,,,,,,,,,,,,,,,,,antonym_operation,10.0,5.0,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
steering,4,12,"[68142, 40178, 71563, 39488, 4447]",2.0,-1.5,-3.5,3.5,1.7499999912500002,True,graph,,True,,,,,,,,,,,,,,,,,,antonym_operation,10.0,5.0,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
steering,5,12,"[68142, 40178, 71563, 39488, 4447]",6.0,4.6875,-1.3125,1.3125,0.2187499996354166,False,graph,,True,,,,,,,,,,,,,,,,,,antonym_operation,10.0,5.0,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
steering,6,12,"[68142, 40178, 71563, 39488, 4447]",6.65625,3.46875,-3.1875,3.1875,0.4788732387171857,False,graph,,True,,,,,,,,,,,,,,,,,,antonym_operation,10.0,5.0,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
steering,7,12,"[68142, 40178, 71563, 39488, 4447]",7.15625,5.46875,-1.6875,1.6875,0.2358078599324955,False,graph,,True,,,,,,,,,,,,,,,,,,antonym_operation,10.0,5.0,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
steering,8,12,"[68142, 40178, 71563, 39488, 4447]",5.65625,5.65625,0.0,0.0,0.0,False,graph,,True,,,,,,,,,,,,,,,,,,antonym_operation,10.0,5.0,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
steering,9,12,"[68142, 40178, 71563, 39488, 4447]",2.8125,2.0625,-0.75,0.75,0.2666666657185185,False,graph,,True,,,,,,,,,,,,,,,,,,antonym_operation,10.0,5.0,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
steering,10,12,"[68142, 40178, 71563, 39488, 4447]",9.125,5.1875,-3.9375,3.9375,0.4315068488421842,False,graph,,True,,,,,,,,,,,,,,,,,,antonym_operation,10.0,5.0,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
steering,11,12,"[68142, 40178, 71563, 39488, 4447]",6.875,5.0625,-1.8125,1.8125,0.2636363632528926,False,graph,,True,,,,,,,,,,,,,,,,,,antonym_operation,10.0,5.0,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
steering,12,12,"[68142, 40178, 71563, 39488, 4447]",7.375,8.125,0.75,0.75,0.1016949151163458,False,graph,,True,,,,,,,,,,,,,,,,,,antonym_operation,10.0,5.0,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
steering,13,12,"[68142, 40178, 71563, 39488, 4447]",5.21875,2.5625,-2.65625,2.65625,0.5089820349528488,False,graph,,True,,,,,,,,,,,,,,,,,,antonym_operation,10.0,5.0,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
steering,14,12,"[68142, 40178, 71563, 39488, 4447]",7.84375,4.9375,-2.90625,2.90625,0.3705179278144791,False,graph,,True,,,,,,,,,,,,,,,,,,antonym_operation,10.0,5.0,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
steering,15,12,"[68142, 40178, 71563, 39488, 4447]",1.5625,-2.375,-3.9375,3.9375,2.519999983872,True,graph,,True,,,,,,,,,,,,,,,,,,antonym_operation,10.0,5.0,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
steering,16,12,"[68142, 40178, 71563, 39488, 4447]",3.5625,1.0,-2.5625,2.5625,0.7192982435949523,False,graph,,True,,,,,,,,,,,,,,,,,,antonym_operation,10.0,5.0,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
steering,17,12,"[68142, 40178, 71563, 39488, 4447]",4.1875,1.625,-2.5625,2.5625,0.6119402970461127,False,graph,,True,,,,,,,,,,,,,,,,,,antonym_operation,10.0,5.0,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
steering,18,12,"[68142, 40178, 71563, 39488, 4447]",3.0625,0.0,-3.0625,3.0625,0.999999996734694,False,graph,,True,,,,,,,,,,,,,,,,,,antonym_operation,10.0,5.0,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
steering,19,12,"[68142, 40178, 71563, 39488, 4447]",4.9375,2.4375,-2.5,2.5,0.506329112898574,False,graph,,True,,,,,,,,,,,,,,,,,,antonym_operation,10.0,5.0,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
steering,0,13,"[132137, 145452, 54591, 72758, 74172]",8.125,6.3125,-1.8125,1.8125,0.2230769228023668,False,graph,,True,,,,,,,,,,,,,,,,,,antonym_operation,10.0,5.0,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
steering,1,13,"[132137, 145452, 54591, 72758, 74172]",9.375,8.125,-1.25,1.25,0.1333333331911111,False,graph,,True,,,,,,,,,,,,,,,,,,antonym_operation,10.0,5.0,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
steering,2,13,"[132137, 145452, 54591, 72758, 74172]",8.0,7.90625,-0.09375,0.09375,0.0117187499853515,False,graph,,True,,,,,,,,,,,,,,,,,,antonym_operation,10.0,5.0,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
steering,3,13,"[132137, 145452, 54591, 72758, 74172]",6.375,4.65625,-1.71875,1.71875,0.2696078427143406,False,graph,,True,,,,,,,,,,,,,,,,,,antonym_operation,10.0,5.0,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
steering,4,13,"[132137, 145452, 54591, 72758, 74172]",2.0,0.8125,-1.1875,1.1875,0.5937499970312501,False,graph,,True,,,,,,,,,,,,,,,,,,antonym_operation,10.0,5.0,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
steering,5,13,"[132137, 145452, 54591, 72758, 74172]",6.0,5.59375,-0.40625,0.40625,0.0677083332204861,False,graph,,True,,,,,,,,,,,,,,,,,,antonym_operation,10.0,5.0,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
steering,6,13,"[132137, 145452, 54591, 72758, 74172]",6.65625,5.75,-0.90625,0.90625,0.1361502345372391,False,graph,,True,,,,,,,,,,,,,,,,,,antonym_operation,10.0,5.0,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
steering,7,13,"[132137, 145452, 54591, 72758, 74172]",7.15625,6.96875,-0.1875,0.1875,0.0262008733258328,False,graph,,True,,,,,,,,,,,,,,,,,,antonym_operation,10.0,5.0,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
steering,8,13,"[132137, 145452, 54591, 72758, 74172]",5.65625,5.84375,0.1875,0.1875,0.0331491712121119,False,graph,,True,,,,,,,,,,,,,,,,,,antonym_operation,10.0,5.0,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
steering,9,13,"[132137, 145452, 54591, 72758, 74172]",2.8125,3.34375,0.53125,0.53125,0.1888888882172839,False,graph,,True,,,,,,,,,,,,,,,,,,antonym_operation,10.0,5.0,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
steering,10,13,"[132137, 145452, 54591, 72758, 74172]",9.125,7.6875,-1.4375,1.4375,0.1575342464027022,False,graph,,True,,,,,,,,,,,,,,,,,,antonym_operation,10.0,5.0,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
steering,11,13,"[132137, 145452, 54591, 72758, 74172]",6.875,5.6875,-1.1875,1.1875,0.172727272476033,False,graph,,True,,,,,,,,,,,,,,,,,,antonym_operation,10.0,5.0,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
steering,12,13,"[132137, 145452, 54591, 72758, 74172]",7.375,6.90625,-0.46875,0.46875,0.0635593219477161,False,graph,,True,,,,,,,,,,,,,,,,,,antonym_operation,10.0,5.0,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
steering,13,13,"[132137, 145452, 54591, 72758, 74172]",5.21875,6.03125,0.8125,0.8125,0.1556886224561655,False,graph,,True,,,,,,,,,,,,,,,,,,antonym_operation,10.0,5.0,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
steering,14,13,"[132137, 145452, 54591, 72758, 74172]",7.84375,7.9375,0.09375,0.09375,0.0119521912198219,False,graph,,True,,,,,,,,,,,,,,,,,,antonym_operation,10.0,5.0,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
steering,15,13,"[132137, 145452, 54591, 72758, 74172]",1.5625,-1.8125,-3.375,3.375,2.159999986176,True,graph,,True,,,,,,,,,,,,,,,,,,antonym_operation,10.0,5.0,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
steering,16,13,"[132137, 145452, 54591, 72758, 74172]",3.5625,4.75,1.1875,1.1875,0.3333333323976608,False,graph,,True,,,,,,,,,,,,,,,,,,antonym_operation,10.0,5.0,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
steering,17,13,"[132137, 145452, 54591, 72758, 74172]",4.1875,4.875,0.6875,0.6875,0.1641791040855424,False,graph,,True,,,,,,,,,,,,,,,,,,antonym_operation,10.0,5.0,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
steering,18,13,"[132137, 145452, 54591, 72758, 74172]",3.0625,2.8125,-0.25,0.25,0.0816326527946688,False,graph,,True,,,,,,,,,,,,,,,,,,antonym_operation,10.0,5.0,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
steering,19,13,"[132137, 145452, 54591, 72758, 74172]",4.9375,3.25,-1.6875,1.6875,0.3417721512065374,False,graph,,True,,,,,,,,,,,,,,,,,,antonym_operation,10.0,5.0,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
steering,0,14,"[59886, 3216, 147543, 106824, 114892]",8.125,6.1875,-1.9375,1.9375,0.2384615381680473,False,graph,,True,,,,,,,,,,,,,,,,,,antonym_operation,10.0,5.0,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
steering,1,14,"[59886, 3216, 147543, 106824, 114892]",9.375,6.59375,-2.78125,2.78125,0.2966666663502222,False,graph,,True,,,,,,,,,,,,,,,,,,antonym_operation,10.0,5.0,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
steering,2,14,"[59886, 3216, 147543, 106824, 114892]",8.0,7.78125,-0.21875,0.21875,0.0273437499658203,False,graph,,True,,,,,,,,,,,,,,,,,,antonym_operation,10.0,5.0,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
steering,3,14,"[59886, 3216, 147543, 106824, 114892]",6.375,4.78125,-1.59375,1.59375,0.2499999996078431,False,graph,,True,,,,,,,,,,,,,,,,,,antonym_operation,10.0,5.0,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
steering,4,14,"[59886, 3216, 147543, 106824, 114892]",2.0,-0.9375,-2.9375,2.9375,1.4687499926562502,True,graph,,True,,,,,,,,,,,,,,,,,,antonym_operation,10.0,5.0,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
steering,5,14,"[59886, 3216, 147543, 106824, 114892]",6.0,5.125,-0.875,0.875,0.1458333330902777,False,graph,,True,,,,,,,,,,,,,,,,,,antonym_operation,10.0,5.0,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
steering,6,14,"[59886, 3216, 147543, 106824, 114892]",6.65625,4.4375,-2.21875,2.21875,0.3333333328325508,False,graph,,True,,,,,,,,,,,,,,,,,,antonym_operation,10.0,5.0,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
steering,7,14,"[59886, 3216, 147543, 106824, 114892]",7.15625,5.96875,-1.1875,1.1875,0.1659388643969413,False,graph,,True,,,,,,,,,,,,,,,,,,antonym_operation,10.0,5.0,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
steering,8,14,"[59886, 3216, 147543, 106824, 114892]",5.65625,5.46875,-0.1875,0.1875,0.0331491712121119,False,graph,,True,,,,,,,,,,,,,,,,,,antonym_operation,10.0,5.0,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
steering,9,14,"[59886, 3216, 147543, 106824, 114892]",2.8125,3.0625,0.25,0.25,0.0888888885728395,False,graph,,True,,,,,,,,,,,,,,,,,,antonym_operation,10.0,5.0,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
steering,10,14,"[59886, 3216, 147543, 106824, 114892]",9.125,5.75,-3.375,3.375,0.3698630132933008,False,graph,,True,,,,,,,,,,,,,,,,,,antonym_operation,10.0,5.0,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
steering,11,14,"[59886, 3216, 147543, 106824, 114892]",6.875,5.625,-1.25,1.25,0.181818181553719,False,graph,,True,,,,,,,,,,,,,,,,,,antonym_operation,10.0,5.0,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
steering,12,14,"[59886, 3216, 147543, 106824, 114892]",7.375,7.28125,-0.09375,0.09375,0.0127118643895432,False,graph,,True,,,,,,,,,,,,,,,,,,antonym_operation,10.0,5.0,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
steering,13,14,"[59886, 3216, 147543, 106824, 114892]",5.21875,0.71875,-4.5,4.5,0.8622754474495321,False,graph,,True,,,,,,,,,,,,,,,,,,antonym_operation,10.0,5.0,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
steering,14,14,"[59886, 3216, 147543, 106824, 114892]",7.84375,4.4375,-3.40625,3.40625,0.4342629476535293,False,graph,,True,,,,,,,,,,,,,,,,,,antonym_operation,10.0,5.0,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
steering,15,14,"[59886, 3216, 147543, 106824, 114892]",1.5625,-3.1875,-4.75,4.75,3.039999980544,True,graph,,True,,,,,,,,,,,,,,,,,,antonym_operation,10.0,5.0,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
steering,16,14,"[59886, 3216, 147543, 106824, 114892]",3.5625,1.6875,-1.875,1.875,0.5263157879963065,False,graph,,True,,,,,,,,,,,,,,,,,,antonym_operation,10.0,5.0,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
steering,17,14,"[59886, 3216, 147543, 106824, 114892]",4.1875,1.8125,-2.375,2.375,0.5671641777500557,False,graph,,True,,,,,,,,,,,,,,,,,,antonym_operation,10.0,5.0,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
steering,18,14,"[59886, 3216, 147543, 106824, 114892]",3.0625,1.1875,-1.875,1.875,0.6122448959600166,False,graph,,True,,,,,,,,,,,,,,,,,,antonym_operation,10.0,5.0,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
steering,19,14,"[59886, 3216, 147543, 106824, 114892]",4.9375,1.8125,-3.125,3.125,0.6329113911232175,False,graph,,True,,,,,,,,,,,,,,,,,,antonym_operation,10.0,5.0,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
steering,0,15,"[16555, 28063, 24958]",8.125,8.1875,0.0625,0.0625,0.0076923076828402,False,graph,,True,,,,,,,,,,,,,,,,,,antonym_operation,10.0,3.0,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
steering,1,15,"[16555, 28063, 24958]",9.375,8.875,-0.5,0.5,0.0533333332764444,False,graph,,True,,,,,,,,,,,,,,,,,,antonym_operation,10.0,3.0,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
steering,2,15,"[16555, 28063, 24958]",8.0,9.0,1.0,1.0,0.1249999998437499,False,graph,,True,,,,,,,,,,,,,,,,,,antonym_operation,10.0,3.0,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
steering,3,15,"[16555, 28063, 24958]",6.375,5.875,-0.5,0.5,0.07843137242599,False,graph,,True,,,,,,,,,,,,,,,,,,antonym_operation,10.0,3.0,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
steering,4,15,"[16555, 28063, 24958]",2.0,1.625,-0.375,0.375,0.1874999990625,False,graph,,True,,,,,,,,,,,,,,,,,,antonym_operation,10.0,3.0,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
steering,5,15,"[16555, 28063, 24958]",6.0,5.4375,-0.5625,0.5625,0.09374999984375,False,graph,,True,,,,,,,,,,,,,,,,,,antonym_operation,10.0,3.0,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
steering,6,15,"[16555, 28063, 24958]",6.65625,6.375,-0.28125,0.28125,0.0422535210632811,False,graph,,True,,,,,,,,,,,,,,,,,,antonym_operation,10.0,3.0,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
steering,7,15,"[16555, 28063, 24958]",7.15625,6.375,-0.78125,0.78125,0.1091703055243035,False,graph,,True,,,,,,,,,,,,,,,,,,antonym_operation,10.0,3.0,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
